,atds
1307,0.5547
1308,0.5931
1309,0.5789
1310,0.4729
1311,0.5796
1312,0.6364
1313,0.5282
1314,0.5357
1315,0.4649
1316,0.5986
1317,0.5422
1318,0.6083
1319,0.5391
1320,0.5296
1321,0.5825
1322,0.5326
1323,0.5645
1324,0.5521
1325,0.6012
1326,0.5233
1327,0.5523
1328,0.4781
1329,0.575
1330,0.539
1331,0.6268
1332,0.5029
1333,0.5528
1334,0.5642
1335,0.5368
1336,0.6091
1337,0.5445
1338,0.5596
1339,0.6018
1340,0.5657
1341,0.5795
1342,0.5615
1343,0.4225
1344,0.5495
1345,0.5594
1346,0.5729
1347,0.5914
1348,0.5686
1349,0.6052
1350,0.6044
1351,0.6013
1352,0.5568
1353,0.5663
1354,0.5259
1355,0.5255
1356,0.5531
1357,0.4585
1358,0.5184
1359,0.5774
1360,0.5787
1361,0.5626
1362,0.5094
1363,0.4942
1364,0.5634
1365,0.5787
1366,0.5111
1367,0.5514
1368,0.5727
1369,0.5413
1370,0.5335
1371,0.6481
1372,0.5485
1373,0.6199
1374,0.5842
1375,0.5131
1376,0.5268
1377,0.6032
1378,0.5311
1379,0.5571
1380,0.574
1381,0.5778
1382,0.5735
1383,0.5266
1384,0.5936
1385,0.5321
1386,0.5689
1387,0.5884
1388,0.5533
1389,0.4907
1390,0.5257
1391,0.5202
1392,0.5762
1393,0.4782
1394,0.5562
1395,0.5543
1396,0.5801
1397,0.5422
1398,0.539
1399,0.5624
1400,0.5094
1401,0.5521
1402,0.605
1403,0.5539
1404,0.4892
1405,0.5534
1406,0.5601
1407,0.5864
1408,0.5192
1409,0.527
1410,0.521
1411,0.5481
1412,0.5501
1413,0.5188
1414,0.6021
1415,0.5548
1416,0.5633
1417,0.6105
1418,0.4908
1419,0.5672
1420,0.5406
1421,0.568
1422,0.5704
1423,0.5524
1424,0.5771
1425,0.528
1426,0.5024
1427,0.5336
1428,0.5007
1429,0.5556
1430,0.5566
1431,0.6036
1432,0.5391
1433,0.5507
1434,0.5033
1435,0.5879
1436,0.556
1437,0.5736
1438,0.4615
1439,0.5312
1440,0.5865
1441,0.5605
1442,0.5628
1443,0.5445
1444,0.589
1445,0.6148
1446,0.6255
1447,0.5836
1448,0.5245
1449,0.5311
1450,0.5267
1451,0.5708
1452,0.5441
1453,0.5185
1454,0.4879
1455,0.5583
1456,0.5952
1457,0.5504
1458,0.5427
1459,0.5636
1460,0.4888
1461,0.5709
1462,0.5626
1463,0.4517
1464,0.58
1465,0.58
1466,0.4639
1467,0.5095
1468,0.5464
1469,0.5645
1470,0.5485
1471,0.5224
1472,0.5608
1473,0.5281
1474,0.5732
1475,0.5821
1476,0.5596
1477,0.4664
1478,0.543
1479,0.5681
1480,0.5467
1481,0.5587
1482,0.5755
1483,0.6037
1484,0.5506
1485,0.5579
1486,0.5196
1487,0.5449
1488,0.6208
1489,0.5499
1490,0.5616
1491,0.6138
1492,0.5614
1493,0.5739
1494,0.5176
1495,0.5257
1496,0.5731
1497,0.5572
1498,0.5574
1499,0.511
1500,0.5566
1501,0.4952
1502,0.545
1503,0.6147
1504,0.5153
1505,0.54
1506,0.5758
1507,0.6039
1508,0.543
1509,0.5674
1510,0.5421
1511,0.5185
1512,0.5276
1513,0.5314
1514,0.5616
1515,0.5214
1516,0.5187
1517,0.5737
1518,0.5845
1519,0.492
1520,0.5586
1521,0.563
1522,0.5659
1523,0.5865
1524,0.5886
1525,0.6145
1526,0.564
1527,0.5266
1528,0.6069
1529,0.612
1530,0.6197
1531,0.5583
1532,0.5621
1533,0.6154
1534,0.5366
1535,0.5304
1536,0.571
1537,0.5157
1538,0.5199
1539,0.5877
1540,0.6113
1541,0.5735
1542,0.5942
1543,0.4676
1544,0.574
1545,0.4801
1546,0.5441
1547,0.5493
1548,0.5365
1549,0.5313
1550,0.5604
1551,0.6103
1552,0.4734
1553,0.5275
1554,0.5535
1555,0.5449
1556,0.5258
1557,0.5562
1558,0.5324
1559,0.5715
1560,0.5494
1561,0.5468
1562,0.5156
1563,0.5731
1564,0.5147
1565,0.5347
1566,0.5232
1567,0.6093
1568,0.529
1569,0.5551
1570,0.582
1571,0.6247
1572,0.5212
1573,0.5223
1574,0.5437
1575,0.5704
1576,0.5651
1577,0.48
1578,0.5484
1579,0.5308
1580,0.5516
1581,0.6095
1582,0.4963
1583,0.4903
1584,0.5194
1585,0.4678
1586,0.5542
1587,0.5069
1588,0.6292
1589,0.5188
1590,0.5603
1591,0.5669
1592,0.6046
1593,0.5751
1594,0.5384
1595,0.6096
1596,0.6038
1597,0.5276
1598,0.5338
1599,0.6012
1600,0.5681
1601,0.5543
1602,0.6186
1603,0.5523
1604,0.5699
