,atds
1017,0.6812
1018,0.6528
1019,0.6879
1020,0.6681
1021,0.667
1022,0.6456
1023,0.6253
1024,0.6624
1025,0.6575
1026,0.6374
1027,0.6519
1028,0.6684
1029,0.6729
1030,0.6784
1031,0.6618
1032,0.6738
1033,0.6884
1034,0.687
1035,0.6368
1036,0.6472
1037,0.6872
1038,0.6627
1039,0.6436
1040,0.652
1041,0.6702
1042,0.6568
1043,0.6848
1044,0.6688
1045,0.6668
1046,0.641
1047,0.6478
1048,0.6603
1049,0.6746
1050,0.6584
1051,0.6697
1052,0.6876
1053,0.6464
1054,0.7026
1055,0.6298
1056,0.6657
1057,0.6823
1058,0.6516
1059,0.6216
1060,0.5297
1061,0.6858
1062,0.649
1063,0.6786
1064,0.6491
1065,0.6645
1066,0.6601
1067,0.6812
1068,0.6622
1069,0.6316
1070,0.6733
1071,0.6818
1072,0.6868
1073,0.6457
1074,0.6823
1075,0.6586
1076,0.6731
1077,0.6841
1078,0.6561
1079,0.5947
1080,0.6707
1081,0.6754
1082,0.7124
1083,0.6579
1084,0.636
1085,0.6247
1086,0.6572
1087,0.646
1088,0.6118
1089,0.6442
1090,0.6459
1091,0.6702
1092,0.6218
1093,0.6833
1094,0.6542
1095,0.6813
1096,0.6895
1097,0.6438
1098,0.6537
1099,0.653
1100,0.6675
1101,0.6323
1102,0.6544
1103,0.6421
1104,0.6443
1105,0.6803
1106,0.6751
1107,0.6775
1108,0.6328
1109,0.6638
1110,0.6247
1111,0.6632
1112,0.6973
1113,0.6538
1114,0.6775
1115,0.6632
1116,0.6556
1117,0.6602
1118,0.6985
1119,0.6727
1120,0.6837
1121,0.6646
1122,0.6684
1123,0.6292
1124,0.6789
1125,0.6394
1126,0.6487
1127,0.6667
1128,0.6276
1129,0.6713
1130,0.6769
1131,0.6626
1132,0.6943
1133,0.6546
1134,0.652
1135,0.6654
1136,0.6722
1137,0.6326
1138,0.6339
1139,0.6571
1140,0.6209
1141,0.6691
1142,0.6579
1143,0.6451
1144,0.6619
1145,0.6598
1146,0.6729
1147,0.6821
1148,0.6703
1149,0.6717
1150,0.6575
1151,0.6711
1152,0.6513
