,atds
1318,0.5837
1319,0.5878
1320,0.5472
1321,0.5798
1322,0.4707
1323,0.5382
1324,0.5132
1325,0.5369
1326,0.5692
1327,0.5588
1328,0.5926
1329,0.5816
1330,0.5832
1331,0.5665
1332,0.6048
1333,0.4737
1334,0.6231
1335,0.5837
1336,0.48
1337,0.593
1338,0.526
1339,0.6091
1340,0.5997
1341,0.5276
1342,0.534
1343,0.5859
1344,0.5579
1345,0.5995
1346,0.6294
1347,0.4968
1348,0.4977
1349,0.5871
1350,0.5868
1351,0.5212
1352,0.6087
1353,0.5529
1354,0.536
1355,0.6038
1356,0.595
1357,0.5234
1358,0.5831
1359,0.4856
1360,0.6252
1361,0.5251
1362,0.5797
1363,0.5275
1364,0.5613
1365,0.5381
1366,0.621
1367,0.434
1368,0.5964
1369,0.5788
1370,0.4818
1371,0.5101
1372,0.593
1373,0.5448
1374,0.5619
1375,0.5876
1376,0.5237
1377,0.5643
1378,0.5936
1379,0.5732
1380,0.597
1381,0.5495
1382,0.561
1383,0.5532
1384,0.5507
1385,0.4136
1386,0.5798
1387,0.5317
1388,0.5428
1389,0.5238
1390,0.5135
1391,0.4964
1392,0.483
1393,0.5587
1394,0.5976
1395,0.5608
1396,0.515
1397,0.5234
1398,0.5226
1399,0.5552
1400,0.5478
1401,0.5073
1402,0.4667
1403,0.5921
1404,0.5751
1405,0.5716
1406,0.5931
1407,0.4863
1408,0.5983
1409,0.597
1410,0.5564
1411,0.5222
1412,0.5558
1413,0.5524
1414,0.6021
1415,0.5385
1416,0.5522
1417,0.3289
1418,0.6381
1419,0.5024
1420,0.5892
1421,0.5452
1422,0.6118
1423,0.5574
1424,0.5583
1425,0.5694
1426,0.589
1427,0.5441
1428,0.5973
1429,0.5358
1430,0.566
1431,0.5016
1432,0.5627
1433,0.5594
1434,0.563
1435,0.5756
1436,0.5214
1437,0.5649
1438,0.6033
1439,0.5697
1440,0.5671
1441,0.5284
1442,0.5094
1443,0.5231
1444,0.5425
1445,0.5398
1446,0.6016
1447,0.5666
1448,0.5717
1449,0.5222
1450,0.5067
1451,0.5774
1452,0.6275
1453,0.5362
1454,0.568
1455,0.5721
1456,0.5934
1457,0.44
1458,0.5931
1459,0.5823
1460,0.5463
1461,0.5863
1462,0.582
1463,0.5754
1464,0.5233
1465,0.4533
1466,0.5377
1467,0.5741
1468,0.5673
1469,0.5787
