,SB
9804,8.597048122283013e-07
9805,2.860834683815483e-05
9806,2.6308548513043206e-06
9807,1.099659493775107e-05
9808,1.2406909490891849e-06
9809,0.0002921359264291823
9810,2.8044134126048448e-08
9811,4.4488469796988284e-08
9812,7.618981889834231e-09
9813,3.0242898674259777e-07
9814,0.0001547068968648091
9815,5.085186103315209e-07
9816,2.4890064764804265e-07
9817,0.007931911386549473
9818,8.008074132703769e-07
9819,8.558535773772746e-05
9820,2.5196925435011508e-08
9821,0.00021765028941445053
9822,3.968759187955584e-07
9823,4.44037606683878e-09
9824,0.002869234187528491
9825,1.0375316605859553e-07
9826,1.378176239086315e-05
9827,2.401843858024222e-06
9828,2.8474998543970287e-05
9829,3.3740918752300786e-06
9830,2.8934147167092306e-07
9831,0.0006459949072450399
9832,0.0001546169223729521
9833,1.2428859918145463e-05
9834,1.1475817629502671e-08
9835,1.6978043504423113e-06
9836,3.6811416066484526e-05
9837,2.8781436412828043e-05
9838,4.052650183439255e-06
9839,8.360280844499357e-06
9840,0.00014149908383842558
9841,0.0010069163981825113
9842,0.008736823685467243
9843,0.0014838546048849821
9844,3.9090295445021184e-07
9845,0.0009148491662926972
9846,2.5349347509973086e-08
9847,3.434354221099056e-05
9848,3.542574631865136e-05
9849,8.257965419034008e-06
9850,1.8421249023958808e-06
9851,0.010010628961026669
9852,2.998093151518333e-08
9853,8.353828739871005e-09
9854,0.0017182182054966688
9855,1.8031920490102493e-06
9856,1.979962871700991e-05
9857,4.757900740059995e-08
9858,4.410918208463954e-08
9859,4.604344212566502e-06
9860,0.0010276846587657928
9861,3.070785169256851e-05
9862,0.0014420220395550132
9863,9.4237746495196e-09
9864,1.7249651591555448e-06
9865,1.5734334724015753e-08
9866,3.7421559682115912e-06
9867,0.0002773338637780398
9868,0.00032359265605919063
9869,0.011651964858174324
9870,3.82308462576475e-06
9871,3.5153564112988533e-06
9872,8.645157123510216e-08
9873,1.793260162230581e-05
9874,3.1265483357856283e-06
9875,0.009597426280379295
9876,5.29588942299597e-06
9877,1.2803507161152083e-06
9878,6.451311037380947e-06
9879,5.517401950783096e-05
9880,2.5943967460473338e-11
9881,4.4462858568294905e-06
9882,4.0473642002325505e-05
9883,2.5743092919583432e-06
9884,1.963386057468597e-05
9885,6.6169989487718794e-09
9886,7.954356988193467e-06
9887,5.148927471054776e-07
9888,6.510418870675494e-07
9889,0.00016108618001453578
9890,0.0002830331213772297
9891,0.002746631857007742
9892,5.926060566707747e-06
9893,6.86225894241943e-06
9894,5.505974058905849e-07
9895,0.001570938155055046
9896,3.681183136095001e-11
9897,1.7761072967914515e-07
9898,7.841453225410078e-06
9899,3.642379306256771e-05
9900,0.005969934165477753
9901,4.110898771614302e-06
9902,0.0006724816048517823
9903,9.277797197171367e-09
9904,4.375409332624258e-07
9905,1.7324788132100366e-05
9906,2.4190974727389403e-05
9907,6.491431747690513e-08
9908,1.1162524970131926e-05
9909,1.2033263274702222e-10
9910,8.289608999234588e-09
9911,1.6599887686652437e-08
9912,0.002704625716432929
9913,4.222203031645222e-08
9914,0.06274320185184479
9915,1.2379236068227328e-05
9916,5.33689359372147e-09
9917,1.8495966003229114e-07
9918,1.7616908735362813e-05
9919,5.609557263142051e-08
9920,6.609610636587604e-08
9921,7.110227784323797e-08
9922,8.150109351845458e-05
9923,1.4450546586886048e-05
9924,5.019922610927097e-08
9925,1.20810079806688e-06
9926,6.654726803390076e-06
9927,5.919267742626744e-09
9928,6.674687756458297e-05
9929,4.8895319196162745e-05
9930,2.2923637516214512e-05
9931,8.057984928200312e-07
9932,4.884053339537786e-08
9933,0.0015685675898566842
9934,5.803345993626863e-05
9935,8.29501857424475e-07
9936,5.503499323822325e-06
9937,6.489457518910058e-06
9938,3.861513687297702e-05
9939,2.1261924132431886e-07
9940,0.0005388933350332081
9941,2.842193134711124e-05
9942,3.233053007534181e-07
9943,0.0004983307444490492
9944,5.2159480219415855e-06
9945,0.0011377173941582441
9946,0.0022832253016531467
9947,6.46524540570681e-07
9948,1.8766295397654176e-06
9949,0.0014934545615687966
9950,5.459824024001136e-07
9951,0.03375789523124695
9952,1.408500611432828e-05
9953,9.600538533049985e-07
9954,4.245184754836373e-06
9955,0.0001384737843181938
9956,3.274591620083811e-08
9957,1.091653967222328e-08
9958,6.741953484379337e-08
9959,1.3263774008009932e-06
9960,5.104200084815602e-08
9961,6.816034403556159e-10
9962,1.4265550518643977e-08
9963,8.734743460081518e-06
9964,1.094531171474955e-06
9965,5.06698150104512e-08
9966,0.0038710045628249645
9967,0.00022430089302361012
9968,0.0025672719348222017
9969,3.3568194890420955e-09
9970,0.00014204232138581574
9971,1.8169307622883935e-06
9972,0.0009304611594416201
9973,3.425185468586278e-07
9974,0.0049095493741333485
9975,6.522335297631798e-06
9976,6.310589810709644e-07
9977,0.0001431335840607062
9978,3.687856349188223e-07
9979,0.0016019557369872928
9980,8.462456753477454e-05
9981,4.208309789532905e-08
9982,0.0010701868450269103
9983,1.584381243446842e-05
9984,0.17575739324092865
9985,1.9351494628949695e-08
9986,3.7528344876136543e-08
9987,9.992076957132667e-05
9988,5.881023025722243e-05
9989,1.7564801169100974e-07
9990,7.394030944851693e-06
9991,7.63555192406784e-07
9992,1.2798263924196362e-05
9993,4.180812140930357e-08
9994,2.3474360659747617e-06
9995,4.447539322427474e-05
9996,1.1076623422923149e-06
9997,3.270302477176301e-05
9998,0.0007175168721005321
9999,1.9854765298532584e-07
10000,1.154832673933015e-07
10001,2.4039843538048444e-06
10002,7.562189097143346e-08
10003,8.574457751819864e-05
10004,0.00010692784417187795
10005,2.0095780595141832e-09
10006,0.00021328181901481003
10007,1.172971053620131e-08
10008,7.728187938482733e-07
10009,1.371992425447388e-06
10010,7.30051124264719e-06
10011,1.6301476080116117e-07
10012,1.8730570445768535e-06
10013,0.15517514944076538
10014,4.475015157368034e-05
10015,0.00026996314409188926
10016,4.5123138079361524e-06
10017,1.0004653177020373e-06
10018,2.325468358321814e-06
10019,1.7216149217347265e-07
10020,1.6072977814474143e-05
10021,9.466651462730624e-09
10022,4.522807683926544e-10
10023,5.5618393162149005e-06
10024,1.2797097603822749e-08
10025,3.53327595803421e-05
10026,4.520831134868786e-05
10027,1.2389492667352897e-06
10028,8.570812497055158e-05
10029,0.0015761835966259241
10030,5.0208163884235546e-05
10031,0.0010520224459469318
10032,3.1394452548738627e-07
10033,4.431488559930585e-05
10034,0.010033778846263885
10035,4.6841527364449576e-05
10036,1.543589405628154e-06
10037,5.391228114604019e-06
10038,6.574443744966629e-08
10039,2.469482751621399e-06
10040,3.7720419641118497e-06
10041,3.432307858020067e-05
10042,4.107221684535034e-05
10043,0.0005796296754851937
10044,1.2251973657839699e-06
10045,9.701856470201164e-05
10046,0.0001908372069010511
10047,9.843113366514444e-05
10048,0.011772848665714264
10049,2.3478188282410883e-08
10050,9.133749699685723e-05
10051,0.0003888640785589814
10052,0.0057730465196073055
10053,0.00013735215179622173
10054,4.886314854957163e-07
10055,0.0002700960321817547
10056,0.00016400552703998983
10057,0.0007571534952148795
10058,2.426098035357427e-05
10059,0.00016544606478419155
10060,9.201112334267236e-07
10061,6.700719040964032e-06
10062,8.417618602152288e-08
10063,0.00034218229120597243
10064,7.1626327553531155e-06
10065,1.975120767383487e-06
10066,1.0566721897475873e-07
10067,0.0001343830954283476
10068,2.093552220472361e-09
10069,4.540876261671656e-07
10070,2.8214586222929938e-08
10071,2.7178819195228243e-08
10072,5.9022585929824345e-08
10073,0.0031984602101147175
10074,0.0003687116550281644
10075,0.001884615165181458
10076,9.362378250443726e-07
10077,5.3487124205275904e-06
10078,1.4976661987020634e-05
10079,2.3087842748736875e-08
10080,2.002825283398124e-08
10081,2.0245408904884243e-08
10082,6.133147962827934e-06
10083,1.764374246704392e-05
10084,5.5392974900314584e-05
10085,0.0002563456364441663
10086,4.595055429490458e-07
10087,2.3953953132149763e-06
10088,0.0005275688599795103
10089,1.918040425152867e-06
10090,1.3528660929296166e-05
10091,6.248821478038735e-07
10092,7.072731023072265e-07
10093,3.114379509838727e-08
10094,1.4607227967644576e-05
10095,7.084635399223771e-06
10096,0.0025231267791241407
10097,9.560336911818013e-05
10098,3.022584678546991e-06
10099,3.4506690553826047e-06
10100,2.8516944894363405e-06
10101,3.0363426049007103e-06
10102,3.313752677058801e-05
10103,6.013954134687083e-06
10104,0.03598432242870331
10105,1.0111759820574662e-06
10106,2.5034912596311187e-06
10107,1.0544756179342585e-07
10108,7.312939851544797e-05
10109,1.4218177284419653e-06
10110,1.5730164477645303e-06
10111,9.802396562008653e-06
10112,2.4487851987942122e-05
10113,5.868657115826181e-09
10114,9.303288970841095e-05
10115,1.5788848031661473e-05
10116,3.136721549168442e-09
10117,2.0881675482087303e-06
10118,3.667668124762713e-07
10119,0.0002929240290541202
10120,7.593579357489944e-05
10121,3.8121422107906255e-07
10122,6.863773105436621e-09
10123,0.00010880226182052866
10124,6.965854026930174e-07
10125,0.00448060967028141
10126,1.4731174815096892e-05
10127,7.203230779850855e-05
10128,0.0036280187778174877
10129,3.905631160705525e-07
10130,5.778427657787688e-05
10131,0.0009087887010537088
10132,3.3918311714842275e-07
10133,0.03325418382883072
10134,1.820534123453399e-07
10135,1.830262044677511e-05
10136,9.658055466488236e-10
10137,7.821056158263673e-08
10138,2.6405407993479457e-07
10139,8.279093890450895e-05
10140,0.0010088685667142272
10141,3.006761915003153e-07
10142,9.590093213773798e-06
10143,5.083028327135253e-07
10144,2.0686704260697297e-07
10145,3.7842203255422646e-06
10146,0.0034209422301501036
10147,2.7505637262947857e-05
10148,2.2929876053456866e-10
10149,3.1018590362918985e-08
10150,1.0557969289948232e-05
10151,2.988208052556729e-06
10152,1.2980976293874846e-07
10153,1.536568902338331e-06
10154,7.552523606513262e-10
10155,1.2980221981706563e-05
10156,1.3983868285549761e-08
10157,1.9673228379701868e-08
10158,9.174476144835353e-05
10159,0.0001099778528441675
10160,1.3277478956297273e-06
10161,5.6400400353595614e-05
10162,1.5980987200236996e-08
10163,0.08105698972940445
10164,1.840872755565215e-06
10165,0.0001164474815595895
10166,2.8417279196446543e-08
10167,1.9659399185911752e-05
10168,7.974697837198619e-06
10169,2.1397114323917776e-05
10170,1.0421683782624314e-06
10171,2.703771997403237e-06
10172,8.673694537719712e-05
10173,8.030122990021482e-05
10174,2.7579207539929484e-07
10175,1.0588769328023773e-06
10176,6.76861236570403e-06
10177,9.82309188657382e-07
10178,8.58590574353002e-05
10179,6.249811121961102e-07
10180,4.915191766485805e-06
10181,3.8907124690013006e-05
10182,6.567547825397924e-05
10183,5.224398773862049e-05
10184,1.114978431360214e-06
10185,8.874500781530514e-05
10186,0.00014017129433341324
10187,8.339748455910012e-05
10188,8.65769834490493e-06
10189,2.8320146157057025e-05
10190,2.5904328140313737e-06
10191,3.8998506646237274e-09
10192,9.109252907535392e-09
10193,1.813431481423322e-05
10194,2.2132826682508266e-09
10195,2.888851327043085e-07
10196,1.9875103589583887e-06
10197,2.4485084395564627e-06
10198,7.050937256281031e-07
10199,0.029010707512497902
10200,0.0029620893765240908
10201,3.967200257193326e-07
10202,1.2168690055602838e-08
10203,4.976612672180636e-06
10204,0.0008584944298490882
10205,0.0021423015277832747
10206,2.7589719593379414e-06
10207,0.014797029085457325
10208,4.29866958029379e-07
10209,0.0002464845310896635
10210,0.004965609405189753
10211,9.2847112682648e-05
10212,5.876084105693735e-05
10213,4.618764705810463e-06
10214,5.888568466616562e-06
10215,6.198277696967125e-05
10216,2.828409506605567e-08
10217,0.00014470357564277947
10218,1.3174467312637717e-06
10219,7.80180016590748e-06
10220,0.004643628839403391
10221,9.697064524516463e-05
10222,1.6876807649168768e-06
10223,2.5022416139108827e-07
10224,1.003582110570278e-05
10225,5.452788514048734e-07
10226,1.330985242020688e-07
10227,4.3443995423331216e-07
10228,6.99252768754377e-06
10229,4.5155439387656315e-09
10230,5.7825261023936037e-08
10231,0.0018635152373462915
10232,1.3321743708161193e-10
10233,0.016658363863825798
10234,2.8356912480376195e-06
10235,0.0001729722716845572
10236,0.005674391053617001
10237,0.0003888870996888727
10238,0.00029179317061789334
10239,0.011310862377285957
10240,1.938713830895722e-05
10241,1.1570838978514075e-05
10242,2.6937330403598025e-05
10243,1.6183506886591204e-05
10244,5.357160716812359e-06
10245,2.2061642084736377e-05
10246,1.4557592464825575e-07
10247,7.631635526195168e-05
10248,1.8468426787876524e-08
10249,3.185493824275909e-06
10250,1.307532875216566e-05
10251,3.4822742467355283e-09
10252,5.976013994768437e-08
10253,2.073929863399826e-06
10254,4.173611785063258e-07
10255,1.299769847307175e-09
10256,8.758666808716953e-06
10257,0.0014919656096026301
10258,0.00012012994557153434
10259,1.285802591155516e-05
10260,2.496824663467123e-06
10261,6.180525247145852e-08
10262,0.00010198942618444562
10263,1.7574694766153698e-06
10264,4.916733814752661e-06
10265,3.398703896095867e-08
10266,1.6324914895449183e-06
10267,0.00044606562005355954
10268,6.416854603230604e-07
10269,1.1133823818454402e-06
10270,2.830225639627315e-06
10271,4.231105049257167e-05
10272,0.0007062418735586107
10273,3.115663048447459e-06
10274,5.547892669710563e-07
10275,3.4536187740741298e-06
10276,4.510701785420679e-07
10277,0.00015109342348296195
10278,0.00727582722902298
10279,0.08334320783615112
10280,3.6010135318065295e-08
10281,8.358347986359149e-05
10282,1.819289718696382e-05
10283,1.1012693903467152e-05
10284,7.225913805086748e-07
10285,5.459152241371612e-09
10286,2.521638453600872e-09
10287,3.046815618290566e-05
10288,2.969395245600026e-05
10289,5.296672043186845e-06
10290,1.676458936117342e-07
10291,3.750287305592792e-06
10292,0.0001106710042222403
10293,1.0462750879014493e-06
10294,0.0006180048803798854
10295,1.4591710169042926e-06
10296,3.3880372285466365e-08
10297,8.938002793001942e-06
10298,4.701853322330862e-05
10299,1.219044634126476e-06
10300,0.0029320772737264633
10301,6.248279760256992e-07
10302,8.496983383565748e-08
10303,2.0181701074761804e-06
10304,0.06826763600111008
10305,8.156501280609518e-05
10306,8.219868732339819e-07
10307,4.419045126269339e-06
10308,1.7974429056266672e-07
10309,3.161017502861796e-06
10310,0.00015075734700076282
10311,1.6661579138599336e-05
10312,3.6570571015914766e-09
10313,3.614509580529557e-07
10314,1.4248671220684628e-07
10315,1.1351259132652558e-07
10316,1.694450162403882e-07
10317,0.00032442231895402074
10318,1.978009458980523e-05
10319,1.711046206764877e-05
10320,1.3199860404711217e-06
10321,8.276161679532379e-06
10322,0.008323266170918941
10323,2.1509784176032554e-07
10324,1.5969186506481492e-07
10325,4.838012159780192e-07
10326,7.059845756884897e-07
10327,1.1620723228134011e-07
10328,6.81013823111698e-09
10329,2.83586398808211e-08
10330,1.4896401125952252e-06
10331,0.0001914024178404361
10332,7.224153364404629e-08
10333,6.474757356045302e-06
10334,0.0016616450157016516
10335,3.631644358392805e-05
10336,3.7296416849130765e-05
10337,2.9686685110164035e-08
10338,7.997386092029046e-06
10339,0.0031793315429240465
10340,4.171904492977774e-07
10341,5.013024292566115e-06
10342,7.832963092369027e-06
10343,1.940505171660334e-06
10344,4.5956122107781994e-07
10345,1.9558805774977372e-07
10346,4.433056233210664e-07
10347,1.4175597016219399e-06
10348,0.00010456000018166378
10349,2.3716064845302753e-07
10350,2.4939346985775046e-05
10351,4.723916902094061e-07
10352,0.014532973989844322
10353,5.482633369524592e-08
10354,4.380186146590859e-05
10355,1.663039768118324e-07
10356,3.763175993043433e-09
10357,0.00018448923947289586
10358,7.165371629369588e-10
10359,0.00041643064469099045
10360,0.03435720503330231
10361,3.2662583180353977e-06
10362,0.00022589245054405183
10363,1.653926489098012e-07
10364,8.179811629815958e-06
10365,0.03316204994916916
10366,0.0016676085069775581
10367,2.1080737496959046e-05
10368,1.2324196632107487e-06
10369,7.397734407277312e-06
10370,2.2888084458827507e-06
10371,7.255911782522162e-07
10372,3.504900405459921e-07
10373,8.583466114941984e-05
10374,1.0896107596636284e-05
10375,3.686800027935533e-06
10376,4.186078513157554e-06
10377,1.135019920184277e-05
10378,9.251133451471105e-05
10379,0.00010391007526777685
10380,2.1374853531597182e-06
10381,2.5260189318032644e-07
10382,0.001375642721541226
10383,1.8502407328924164e-05
10384,2.4516216967640503e-07
10385,3.7077035131005687e-07
10386,5.651082233271154e-07
10387,4.069283576768612e-08
10388,2.6145109586650506e-05
10389,3.5463251606415724e-06
10390,1.7077701031098513e-08
10391,6.679310331492161e-07
10392,1.0087659596536014e-08
10393,6.387842859112425e-06
10394,1.7793896404327825e-05
10395,1.0150416756005143e-06
10396,3.973394768763683e-07
10397,1.6228278809649055e-07
10398,6.110591493779793e-05
10399,1.4737624098870583e-07
10400,1.8972345117163059e-07
10401,6.790289996949639e-10
10402,1.8466901963165583e-07
10403,1.8666069578898714e-08
10404,1.119225453294348e-05
10405,3.2807718071126146e-06
10406,1.433179619425573e-08
10407,0.0007581820827908814
10408,0.0008473969646729529
10409,1.4765127787086385e-07
10410,4.2689567436582365e-09
10411,1.873847708111498e-07
10412,0.0001033024163916707
10413,3.2896238622015517e-07
10414,2.7521773517946713e-05
10415,0.00036735984031111
10416,3.4544834193184215e-07
10417,4.557129074100885e-08
10418,1.0714174095483031e-05
10419,1.2969189810974058e-06
10420,2.45462456405221e-06
10421,5.983139999443665e-05
10422,0.022630171850323677
10423,3.308649576538869e-09
10424,2.361646511417348e-05
10425,5.847921784152277e-06
10426,5.686736699317407e-07
10427,1.739843537507113e-05
10428,8.294484388216006e-08
10429,0.0002384180115768686
10430,0.00025501844356767833
10431,3.1554486668028403e-06
10432,2.535691692173714e-06
10433,0.0042414115741848946
10434,3.7072723557685094e-07
10435,0.00023048730508890003
10436,5.698012159882637e-07
10437,0.008233768865466118
10438,8.499467298861418e-07
10439,1.1061586491223352e-07
10440,4.7065641410881653e-05
10441,0.00011475315841380507
10442,0.018918700516223907
10443,6.38172059552744e-05
10444,1.2806149474187123e-09
10445,0.0059008351527154446
10446,4.327698115957901e-05
10447,5.397630502557149e-07
10448,1.3833010825692327e-07
10449,0.0005076634115539491
10450,5.823421088280156e-05
10451,4.182861701451657e-08
10452,4.831117621506564e-06
10453,1.969275217561517e-06
10454,1.2535512183831088e-08
10455,0.0026485903654247522
10456,8.128453191602603e-05
10457,5.609654181171209e-06
10458,2.101583049807232e-06
10459,2.910410756840065e-08
10460,0.009401295334100723
10461,4.943100066157058e-06
10462,0.0012743184342980385
10463,4.5855256757931784e-05
10464,2.2257243870171806e-07
10465,4.4918698449691874e-07
10466,8.878682274371386e-05
10467,9.81098783086054e-05
10468,9.864045750873629e-06
10469,0.001417443505488336
10470,7.004231883911416e-05
10471,1.1885215478457667e-08
10472,0.00010380489402450621
10473,6.123746629782545e-07
10474,3.172222554082005e-11
10475,0.003474955214187503
10476,0.08115073293447495
10477,1.2218187350754306e-07
10478,7.612844683535513e-07
10479,0.0001514198665972799
10480,1.3874786475298606e-07
10481,2.4545076939830324e-06
10482,8.167927489921567e-07
10483,0.0012470714282244444
10484,6.307656263970784e-08
10485,1.777977445271972e-06
10486,0.00011753854778362438
10487,2.3544403120467905e-06
10488,0.0027417263481765985
10489,1.8469262386133778e-07
10490,1.8351575192809833e-07
10491,0.0029142899438738823
10492,6.977619705139659e-06
10493,1.2543476941573317e-06
10494,6.104662020334217e-07
10495,5.258280907582957e-06
10496,1.3231071534391958e-05
10497,5.208695256442297e-06
10498,1.8100413967658824e-07
10499,3.130371339921112e-07
10500,4.552296957172075e-07
10501,1.7855816167866578e-06
10502,2.81590416761901e-07
10503,0.000253798789344728
10504,1.1086109225288965e-05
10505,3.77221658709459e-05
10506,2.705483348108828e-05
10507,4.850176082982216e-07
10508,7.994133284228155e-07
10509,9.535519893688615e-06
10510,1.31886217502597e-08
10511,6.513987045764225e-06
10512,6.951178875169717e-06
10513,0.0008486270089633763
10514,0.0008150183130055666
10515,3.459694042362571e-08
10516,3.318930248497054e-05
10517,1.4713974394453544e-07
10518,1.3130823390383739e-05
10519,2.6685222110245377e-05
10520,8.227340003941208e-06
10521,9.709723371997825e-07
10522,6.729803862981498e-05
10523,5.365149604585895e-07
10524,1.1821556654467713e-05
10525,2.1346475023165112e-06
10526,3.181927468176582e-07
10527,1.997722620217246e-06
10528,1.451142907171743e-06
10529,3.307487077108817e-06
10530,4.4768674456463486e-07
10531,0.0008051713812164962
10532,1.8416313878333312e-06
10533,6.027584475987169e-08
10534,2.4768719413259532e-06
10535,4.2732278160428905e-08
10536,7.389932579826564e-05
10537,1.5144722055993043e-05
10538,6.879944976390107e-06
10539,2.3779753973940387e-05
10540,7.609033900735085e-07
10541,2.2283165890257806e-06
10542,0.04944910481572151
10543,4.063867891090922e-05
10544,0.00024480719002895057
10545,4.18959501757854e-07
10546,3.604351945796225e-07
10547,7.887394986028085e-07
10548,3.1689660318079405e-07
10549,6.093601712109376e-08
10550,8.961428102338687e-05
10551,5.2609721024055034e-05
10552,0.0005084628937765956
10553,3.997708972747205e-07
10554,0.004312688950449228
10555,0.00026946055004373193
10556,0.0006737664225511253
10557,2.547628241700295e-07
10558,0.0033319236245006323
10559,0.0025040803011506796
10560,0.0014345281524583697
10561,3.2525004911576616e-08
10562,1.1962787539232522e-05
10563,5.749187494075159e-06
10564,3.8191668494391706e-08
10565,1.5184739822871052e-05
10566,2.3853479433455504e-05
10567,2.9183961487433407e-06
10568,1.3549487087871626e-09
10569,5.549999696086161e-05
10570,2.64537021621436e-07
10571,6.627862489949621e-07
10572,4.0693457776797e-06
10573,1.1207464467588579e-07
10574,1.0338179379232315e-07
10575,2.0759352992172353e-05
10576,0.0022249394096434116
10577,1.7151647625723854e-05
10578,5.895783488085726e-06
10579,0.021517574787139893
10580,0.007867825217545033
10581,1.3558950740844011e-05
10582,2.066446359094698e-05
10583,6.285064591793343e-05
10584,1.3088396144667058e-06
10585,0.00032218449632637203
10586,1.948858319167357e-08
10587,7.319665746763349e-05
10588,0.0006217444897629321
10589,2.6066350073961075e-06
10590,0.0008714480209164321
10591,7.169032301135303e-07
10592,7.86118675932812e-07
10593,4.7237725198101543e-07
10594,1.257178246305557e-05
10595,3.2698281415832753e-07
10596,0.000949050416238606
10597,1.2312747799114732e-07
10598,0.00011449080921011046
10599,1.3230748940884496e-08
10600,2.2786764475313248e-08
10601,1.3338054714040481e-06
10602,5.867384089697225e-08
10603,6.57099299132824e-05
10604,0.0379844531416893
10605,2.239190592945306e-07
10606,0.0002325659297639504
10607,1.1908140550076496e-05
10608,2.3771908672642894e-05
10609,2.0419021495854395e-07
10610,6.3996717472036835e-06
10611,2.0066835304533015e-08
10612,0.0013540001818910241
10613,1.942339258675929e-05
10614,3.589351399568841e-05
10615,0.00138424476608634
10616,1.2930923730891664e-05
10617,1.546222279102949e-06
10618,0.00034053032868541777
10619,1.8421926142764278e-05
10620,3.2280604500556365e-06
10621,0.01871528849005699
10622,2.3080372557160445e-05
10623,5.798322035843739e-07
10624,0.003645620308816433
10625,4.392046321299858e-06
10626,0.001993622398003936
10627,2.3444716390486064e-08
10628,0.002127275802195072
10629,4.9611197027843446e-05
10630,4.605330104823224e-05
10631,2.5314838580925425e-07
10632,3.7669012726837536e-06
10633,1.5699846471761703e-06
10634,0.00047749566147103906
10635,2.580855380074354e-06
10636,2.1505406948563177e-06
10637,0.0024064353201538324
10638,3.4335304377464126e-08
10639,2.8483040296123363e-05
10640,1.6414618357885047e-06
10641,5.6052449508570135e-05
10642,0.00010742377344286069
10643,2.417615860395017e-06
10644,4.830626494367607e-07
10645,4.667254316359504e-08
10646,7.090418512234464e-05
10647,1.545123268442694e-05
10648,8.156165449690889e-07
10649,3.1370734632218955e-06
10650,9.963043723359988e-09
10651,0.00013604912965092808
10652,1.016990154312225e-06
10653,3.67771353921853e-05
10654,8.773158199915088e-09
10655,4.227591716698953e-07
10656,0.0003751208714675158
10657,0.0026379928458482027
10658,0.00019715187954716384
10659,0.00038177287206053734
10660,2.2376601918949746e-05
10661,4.314340003475081e-06
10662,8.156184616581186e-10
10663,1.4084886061027646e-05
10664,0.00018285949772689492
10665,0.00039514494710601866
10666,0.0003475634439382702
10667,2.0122332244909558e-08
10668,0.00023761129705235362
10669,0.0007930202409625053
10670,7.158275394658631e-08
10671,5.2671672165161e-05
10672,3.021803252067912e-08
10673,2.0787265953003953e-07
10674,2.8609150604097522e-08
10675,0.008715764619410038
10676,3.773344587898464e-06
10677,1.0566030717029662e-08
10678,2.4792755084490636e-06
10679,3.217016653067617e-09
10680,8.672152034705505e-06
10681,7.300292281797738e-07
10682,0.0008345345850102603
10683,2.0868267824880604e-07
10684,1.6870304264671176e-08
10685,9.629684427636676e-06
10686,0.00011304239887977019
10687,9.759930981090292e-05
10688,0.0013901748461648822
10689,0.0011943557765334845
10690,1.2642623914871365e-05
10691,4.808291578228818e-06
10692,8.812255458678919e-08
10693,6.406477837117563e-07
10694,0.00018320318486075848
10695,2.25111352847307e-06
10696,7.435040606651455e-05
10697,0.0008191311499103904
10698,1.4532251952914521e-05
10699,0.00857968907803297
10700,1.6494750525453128e-05
10701,1.0204608713593188e-07
10702,2.7136307835462503e-05
10703,0.0006346748559735715
10704,6.131952250143513e-05
10705,1.0695175234332055e-07
10706,1.472888561693253e-05
10707,9.465533366892487e-05
10708,0.001360363676212728
10709,1.6236343469699932e-07
10710,3.2014599128160626e-05
10711,0.0001613433996681124
10712,2.052357558568474e-06
10713,0.0001569668820593506
10714,2.9679072213184554e-06
10715,0.0007556566852144897
10716,3.26130134453706e-07
10717,7.475626517816636e-08
10718,4.472677028388716e-05
10719,4.469237865123432e-06
10720,1.862440967670409e-06
10721,2.1481934453504437e-08
10722,0.0010319657158106565
10723,6.119128670434293e-07
10724,2.6986881493940018e-05
10725,4.162594905210426e-06
10726,0.0015199301997199655
10727,3.1734274671180174e-05
10728,5.3375144304368405e-09
10729,2.605615918582771e-06
10730,2.8414147770772225e-11
10731,5.620567208097782e-06
10732,5.590976015490412e-10
10733,0.0001260588614968583
10734,1.9843209884129465e-06
10735,3.6707755498355255e-05
10736,5.162927118362859e-05
10737,3.2435457342216978e-06
10738,3.878050325312188e-09
10739,7.995460293841461e-09
10740,2.1385179138633248e-07
10741,1.2948341066021385e-08
10742,0.000701985030900687
10743,0.0022324903402477503
10744,1.1509839623613516e-06
10745,1.4867525521822245e-07
10746,0.002237421227619052
10747,3.152483998292155e-07
10748,0.000786071119364351
10749,1.0410607274025097e-06
10750,4.7941086656067e-09
10751,1.0169926099479198e-05
10752,1.8769856069411617e-06
10753,0.00018289210856892169
10754,0.0009329054737463593
10755,1.0866200682357885e-05
10756,1.5899802747298963e-05
10757,2.662608835635183e-07
10758,3.3621091688473825e-07
10759,5.478055300045526e-06
10760,4.0708653159526875e-07
10761,7.577822884741181e-07
10762,0.0005997990956529975
10763,1.0247440940247543e-07
10764,7.724762690486386e-05
10765,2.3096865334082395e-05
10766,1.0233397915726528e-05
10767,0.00013840329484082758
10768,1.6846377548063174e-05
10769,0.0009790518088266253
10770,1.3040857993473765e-05
10771,5.888936129849753e-07
10772,2.2563804691344558e-07
10773,1.5149280443438329e-06
10774,0.0006881657755002379
10775,1.6721500628591457e-08
10776,4.453037036000751e-06
10777,1.2540121474557964e-07
10778,1.7550300412949582e-07
10779,1.4665937669633422e-05
10780,3.0929616201547105e-08
10781,0.0003816288954112679
10782,0.9735568165779114
10783,1.9251039702794515e-05
10784,1.1118364682261017e-06
10785,1.2000500646536238e-06
10786,0.0010554295731708407
10787,5.091028469905723e-07
10788,4.179371160262235e-07
10789,0.00011858666402986273
10790,3.468579598120414e-05
10791,8.246828286928576e-08
10792,5.253203198662959e-06
10793,1.5344395976057967e-08
10794,8.649025403428823e-06
10795,6.0633651628450025e-06
10796,0.008346830494701862
10797,1.108307969843736e-06
10798,3.367237150087021e-05
10799,3.7004001569584943e-06
