,atds
1223,0.5752
1224,0.5476
1225,0.5417
1226,0.517
1227,0.5843
1228,0.5164
1229,0.5504
1230,0.4847
1231,0.55
1232,0.5409
1233,0.5829
1234,0.5074
1235,0.6296
1236,0.4932
1237,0.5865
1238,0.5697
1239,0.5758
1240,0.5783
1241,0.5107
1242,0.5912
1243,0.5451
1244,0.619
1245,0.5412
1246,0.4969
1247,0.488
1248,0.526
1249,0.5601
1250,0.5802
1251,0.495
1252,0.5306
1253,0.5733
1254,0.5421
1255,0.5851
1256,0.548
1257,0.5152
1258,0.4936
1259,0.5424
1260,0.5454
1261,0.5007
1262,0.5819
1263,0.5478
1264,0.5516
1265,0.527
1266,0.4959
1267,0.5587
1268,0.5764
1269,0.5409
1270,0.5218
1271,0.5804
1272,0.5454
1273,0.5598
1274,0.4915
1275,0.5393
1276,0.5414
1277,0.5412
1278,0.5501
1279,0.5558
1280,0.5476
1281,0.605
1282,0.5226
1283,0.5769
1284,0.5453
1285,0.5396
1286,0.5438
1287,0.5786
1288,0.5183
1289,0.5532
1290,0.5888
1291,0.5701
1292,0.5456
1293,0.4941
1294,0.4602
1295,0.5683
1296,0.5934
1297,0.5472
1298,0.575
1299,0.524
1300,0.5704
1301,0.5308
1302,0.5616
1303,0.5593
1304,0.5922
1305,0.5459
1306,0.5014
1307,0.5244
1308,0.5517
1309,0.6026
1310,0.5117
1311,0.5859
1312,0.5611
1313,0.6086
1314,0.5498
1315,0.5314
1316,0.5309
1317,0.541
1318,0.5821
1319,0.6125
1320,0.5581
1321,0.5365
1322,0.605
1323,0.5643
1324,0.5755
1325,0.5781
1326,0.5917
1327,0.5958
1328,0.466
1329,0.5547
1330,0.5651
1331,0.6225
1332,0.5911
1333,0.5742
1334,0.5492
1335,0.5139
1336,0.5684
1337,0.5321
1338,0.5258
1339,0.5777
1340,0.5509
1341,0.5674
1342,0.5106
1343,0.5396
1344,0.5987
1345,0.5883
1346,0.5724
1347,0.5397
1348,0.5578
1349,0.6022
1350,0.5857
1351,0.5776
1352,0.6062
1353,0.5382
1354,0.5215
1355,0.5003
1356,0.6048
1357,0.5535
1358,0.5718
1359,0.5494
1360,0.5421
1361,0.5205
1362,0.5833
1363,0.5641
1364,0.6178
1365,0.5322
1366,0.6036
1367,0.6011
