,rank
5772,11
5773,5
5774,5
5775,11
5776,17
5777,9
5778,3
5779,7
5780,14
5781,4
5782,6
5783,4
5784,6
5785,7
5786,6
5787,5
5788,9
5789,5
5790,12
5791,4
5792,15
5793,6
5794,6
5795,6
5796,6
5797,3
5798,19
5799,5
5800,7
5801,8
5802,7
5803,8
5804,10
5805,7
5806,10
5807,6
5808,10
5809,8
5810,10
5811,5
5812,5
5813,6
5814,16
5815,15
5816,11
5817,8
5818,6
5819,7
5820,9
5821,6
5822,8
5823,5
5824,8
5825,11
5826,4
5827,6
5828,9
5829,4
5830,5
5831,7
5832,10
5833,5
5834,8
5835,8
5836,22
5837,8
5838,4
5839,6
5840,7
5841,13
5842,5
5843,7
5844,5
5845,8
5846,12
5847,6
5848,15
5849,13
5850,12
5851,7
5852,15
5853,14
5854,7
5855,9
5856,5
5857,5
5858,6
5859,6
5860,13
5861,5
5862,15
5863,4
5864,8
5865,10
5866,7
5867,5
5868,9
5869,8
5870,8
5871,9
5872,5
5873,8
5874,19
5875,3
5876,7
5877,18
5878,6
5879,5
5880,2
5881,9
5882,8
5883,13
5884,11
5885,3
5886,7
5887,4
5888,7
5889,4
5890,12
5891,5
5892,5
5893,9
5894,13
5895,10
5896,45
5897,6
5898,7
5899,11
5900,6
5901,8
5902,12
5903,7
5904,20
5905,6
5906,9
5907,12
5908,8
5909,4
5910,9
5911,10
5912,19
5913,5
5914,12
5915,3
5916,7
5917,19
5918,8
5919,5
5920,5
5921,8
5922,4
5923,12
5924,3
5925,9
5926,5
5927,3
5928,15
5929,8
5930,7
5931,10
5932,5
5933,6
5934,5
5935,14
5936,5
5937,6
5938,8
5939,6
5940,3
5941,4
5942,7
5943,7
5944,6
5945,5
5946,18
5947,12
5948,7
5949,5
5950,5
5951,13
5952,7
5953,13
5954,6
5955,7
5956,14
5957,8
5958,12
5959,8
5960,6
5961,4
5962,6
5963,9
5964,11
5965,10
5966,16
5967,6
5968,13
5969,10
5970,6
5971,7
5972,17
5973,6
5974,8
5975,9
5976,6
5977,6
5978,7
5979,17
5980,10
5981,7
5982,8
5983,10
5984,6
5985,9
5986,5
5987,5
5988,5
5989,6
5990,4
5991,35
5992,14
5993,10
5994,3
5995,8
5996,3
5997,9
5998,5
5999,8
6000,10
6001,4
6002,12
6003,5
6004,6
6005,11
6006,13
6007,12
6008,5
6009,12
6010,11
6011,9
6012,5
6013,8
6014,78
6015,13
6016,5
6017,10
6018,8
6019,17
6020,8
6021,32
6022,9
6023,7
6024,8
6025,13
6026,6
6027,5
6028,15
6029,5
6030,8
6031,11
6032,7
6033,10
6034,7
6035,6
6036,3
6037,8
6038,14
6039,16
6040,12
6041,7
6042,15
6043,5
6044,60
6045,8
6046,10
6047,5
6048,5
6049,6
6050,6
6051,6
6052,26
6053,11
6054,15
6055,13
6056,8
6057,6
6058,7
6059,9
6060,5
6061,6
6062,4
6063,8
6064,8
6065,8
6066,15
6067,12
6068,10
6069,5
6070,10
6071,15
6072,6
6073,9
6074,5
6075,12
6076,10
6077,11
6078,9
6079,6
6080,6
6081,7
6082,8
6083,7
6084,8
6085,13
6086,10
6087,8
6088,6
6089,10
6090,14
6091,9
6092,17
6093,5
6094,10
6095,5
6096,16
6097,14
6098,8
6099,8
6100,6
6101,5
6102,12
6103,13
6104,12
6105,9
6106,6
6107,5
6108,8
6109,9
6110,17
6111,5
6112,5
6113,7
6114,5
6115,30
6116,8
6117,10
6118,8
6119,5
6120,6
6121,10
6122,8
6123,9
6124,5
6125,6
6126,3
6127,8
6128,6
6129,8
6130,14
6131,11
6132,5
6133,3
6134,8
6135,9
6136,6
6137,7
6138,7
6139,8
6140,9
6141,9
6142,5
6143,22
6144,5
6145,19
6146,8
6147,7
6148,4
6149,4
6150,6
6151,8
6152,14
6153,5
6154,8
6155,5
6156,15
6157,8
6158,13
6159,10
6160,9
6161,6
6162,6
6163,4
6164,11
6165,9
6166,15
6167,9
6168,7
6169,30
6170,9
6171,7
6172,11
6173,4
6174,2
6175,12
6176,8
6177,6
6178,12
6179,11
6180,6
6181,8
6182,9
6183,12
6184,5
6185,4
6186,12
6187,6
6188,7
6189,11
6190,6
6191,8
6192,14
6193,3
6194,6
6195,14
6196,9
6197,16
6198,5
6199,5
6200,16
6201,4
6202,8
6203,7
6204,7
6205,8
6206,5
6207,3
6208,5
6209,13
6210,6
6211,7
6212,16
6213,3
6214,8
6215,6
6216,6
6217,5
6218,16
6219,5
6220,4
6221,12
6222,5
6223,4
6224,9
6225,6
6226,17
6227,5
6228,10
6229,7
6230,10
6231,7
6232,23
6233,9
6234,15
6235,7
6236,7
6237,6
6238,4
6239,14
6240,12
6241,7
6242,15
6243,6
6244,9
6245,14
6246,10
6247,6
6248,11
6249,9
6250,3
6251,8
6252,12
6253,35
6254,6
6255,6
6256,13
6257,7
6258,9
6259,15
6260,13
6261,10
6262,8
6263,19
6264,10
6265,6
6266,23
6267,11
6268,6
6269,3
6270,10
6271,18
6272,12
6273,4
6274,5
6275,5
6276,8
6277,15
6278,5
6279,9
6280,7
6281,12
6282,15
6283,13
6284,11
6285,9
6286,5
6287,5
6288,10
6289,6
6290,7
6291,6
6292,8
6293,9
6294,6
6295,5
6296,6
6297,5
6298,15
6299,5
6300,13
6301,8
6302,20
6303,3
6304,20
6305,5
6306,7
6307,10
6308,11
6309,4
6310,35
6311,7
6312,3
6313,16
6314,8
6315,6
6316,6
6317,13
6318,8
6319,5
6320,6
6321,5
6322,6
6323,6
6324,7
6325,29
6326,5
6327,4
6328,9
6329,9
6330,6
6331,5
6332,7
6333,8
6334,6
6335,6
6336,6
6337,14
6338,6
6339,21
6340,6
6341,3
6342,10
6343,6
6344,9
6345,11
6346,12
6347,12
6348,9
6349,12
6350,6
6351,11
6352,13
6353,6
6354,15
6355,6
6356,8
6357,12
6358,3
6359,10
6360,6
6361,9
6362,8
6363,4
6364,14
6365,10
6366,9
6367,6
6368,6
6369,5
6370,10
6371,14
6372,5
6373,19
6374,5
6375,9
6376,9
6377,18
6378,8
6379,5
6380,7
6381,9
6382,6
6383,6
6384,6
6385,8
6386,11
6387,36
6388,14
6389,8
6390,17
6391,11
6392,8
6393,5
6394,10
6395,8
6396,21
6397,9
6398,17
6399,10
6400,7
6401,8
6402,7
6403,5
6404,4
6405,6
6406,10
6407,15
6408,10
6409,5
6410,5
6411,6
6412,12
6413,56
6414,9
6415,8
6416,5
6417,15
6418,14
6419,20
6420,6
6421,7
6422,10
6423,6
6424,4
6425,4
6426,12
6427,9
6428,8
6429,12
6430,6
6431,8
6432,3
6433,8
6434,10
6435,12
6436,11
6437,27
6438,9
6439,14
6440,4
6441,13
6442,4
6443,21
6444,42
6445,24
6446,7
6447,7
6448,6
6449,10
6450,5
6451,7
6452,6
6453,3
6454,7
6455,6
6456,4
6457,8
6458,5
6459,12
6460,14
6461,8
6462,13
6463,10
6464,1
6465,8
6466,11
6467,6
6468,13
6469,11
6470,3
6471,3
6472,7
6473,8
6474,7
6475,6
6476,13
6477,7
6478,6
6479,6
6480,16
6481,3
6482,4
6483,5
6484,18
6485,3
6486,13
6487,5
6488,9
6489,9
6490,7
6491,6
6492,8
6493,13
6494,2
6495,10
6496,30
6497,10
6498,21
6499,7
6500,13
6501,5
6502,13
6503,5
6504,8
6505,5
6506,5
6507,20
6508,6
6509,10
6510,13
6511,4
6512,7
6513,7
6514,8
6515,10
6516,9
6517,7
6518,5
6519,12
6520,6
6521,11
6522,7
6523,10
6524,4
6525,5
6526,8
6527,5
6528,5
6529,12
6530,5
6531,22
6532,4
6533,8
6534,15
6535,11
6536,16
6537,12
6538,5
6539,8
6540,5
6541,7
6542,8
6543,11
6544,6
6545,6
6546,14
6547,7
6548,10
6549,11
6550,12
6551,10
6552,4
6553,4
6554,14
6555,6
6556,8
6557,7
6558,5
6559,15
6560,10
6561,6
6562,4
6563,7
6564,3
6565,5
6566,10
6567,14
6568,6
6569,15
6570,11
6571,6
6572,11
6573,7
6574,5
6575,16
6576,5
6577,7
6578,10
6579,5
6580,10
6581,6
6582,2
6583,8
6584,7
6585,6
6586,7
6587,9
6588,9
6589,12
6590,3
6591,5
6592,14
6593,25
6594,9
6595,3
6596,6
6597,12
6598,6
6599,8
6600,8
6601,3
6602,6
6603,22
6604,7
6605,23
6606,6
6607,9
6608,7
6609,5
6610,26
6611,9
6612,10
6613,7
6614,3
6615,8
6616,6
6617,6
6618,30
6619,9
6620,4
6621,28
6622,11
6623,7
6624,11
6625,8
6626,6
6627,11
6628,14
6629,6
6630,10
6631,5
6632,3
6633,17
6634,32
6635,15
6636,7
6637,9
6638,6
6639,8
6640,9
6641,14
6642,3
6643,5
6644,8
6645,6
6646,17
6647,6
6648,7
6649,6
6650,5
6651,47
6652,11
6653,7
6654,7
6655,5
6656,5
6657,12
6658,6
6659,6
6660,6
6661,9
6662,5
6663,13
6664,2
6665,5
6666,19
6667,6
6668,15
6669,7
6670,6
6671,17
6672,9
6673,6
6674,13
6675,3
6676,14
6677,13
6678,6
6679,43
6680,12
6681,6
6682,6
6683,11
6684,6
6685,6
6686,3
6687,34
6688,5
6689,6
6690,42
6691,8
6692,4
6693,6
6694,7
6695,7
6696,6
6697,11
6698,4
6699,8
6700,7
6701,5
6702,8
6703,9
6704,2
6705,17
6706,4
6707,4
6708,7
6709,9
6710,8
6711,6
6712,11
6713,13
6714,14
6715,5
6716,3
6717,6
6718,7
6719,3
6720,12
6721,5
6722,11
6723,7
6724,4
6725,6
6726,18
6727,8
6728,5
6729,15
6730,5
6731,6
6732,6
6733,6
6734,7
6735,3
6736,8
6737,6
6738,5
6739,12
6740,4
6741,8
6742,5
6743,17
6744,12
6745,8
6746,6
6747,5
6748,5
6749,6
6750,11
6751,8
6752,17
6753,13
6754,4
6755,6
6756,7
6757,7
6758,9
6759,4
6760,8
6761,5
6762,14
6763,11
6764,10
6765,14
6766,11
6767,5
6768,6
6769,21
6770,10
6771,13
6772,10
6773,14
6774,6
6775,7
6776,6
6777,8
6778,8
6779,6
6780,6
6781,7
6782,9
6783,6
6784,12
6785,10
6786,6
6787,5
6788,12
6789,7
6790,9
6791,14
6792,6
6793,15
6794,4
6795,7
6796,4
6797,7
6798,6
6799,6
6800,6
6801,24
6802,8
6803,8
6804,13
6805,5
6806,10
6807,5
6808,5
6809,3
6810,9
6811,6
6812,3
6813,6
6814,15
6815,8
6816,4
6817,18
6818,13
6819,6
6820,9
6821,10
6822,6
6823,3
6824,11
6825,6
6826,5
6827,14
6828,8
6829,9
6830,7
6831,14
6832,5
6833,12
6834,13
6835,10
6836,5
6837,3
6838,5
6839,7
6840,17
6841,8
6842,4
6843,21
6844,8
6845,4
6846,5
6847,6
6848,6
6849,8
6850,8
6851,7
6852,9
6853,5
6854,5
6855,5
6856,13
6857,13
6858,11
6859,4
6860,19
6861,5
6862,6
6863,9
6864,3
6865,7
6866,8
6867,6
6868,5
6869,14
6870,16
6871,6
6872,19
6873,8
6874,4
6875,15
6876,5
6877,4
6878,7
6879,13
6880,5
6881,14
6882,8
6883,7
6884,9
6885,9
6886,18
6887,7
6888,5
6889,5
6890,8
6891,8
6892,6
6893,6
6894,8
6895,8
6896,9
6897,4
6898,6
6899,6
6900,10
6901,10
6902,9
6903,16
6904,8
6905,5
6906,9
6907,7
6908,9
6909,7
6910,13
6911,14
6912,16
6913,7
6914,6
6915,6
6916,12
6917,5
6918,2
6919,9
6920,3
6921,10
6922,7
6923,14
6924,5
6925,6
6926,13
6927,12
6928,4
6929,4
6930,15
6931,8
6932,6
6933,14
6934,7
6935,10
6936,4
6937,10
6938,17
6939,6
6940,7
6941,9
6942,10
6943,10
6944,6
6945,5
6946,7
6947,3
6948,10
6949,9
6950,4
6951,8
6952,21
6953,7
6954,5
6955,7
6956,12
6957,5
6958,3
6959,5
6960,8
6961,7
6962,13
6963,10
6964,7
6965,8
6966,8
6967,5
6968,13
6969,10
6970,7
6971,7
6972,6
6973,7
6974,9
6975,8
6976,13
6977,16
6978,5
6979,7
6980,11
6981,8
6982,10
6983,9
6984,3
6985,7
6986,5
6987,9
6988,3
6989,7
6990,12
6991,4
6992,7
6993,16
6994,12
6995,20
6996,3
6997,6
6998,15
6999,7
7000,4
7001,10
7002,6
7003,3
7004,6
7005,6
7006,6
7007,6
7008,29
7009,4
7010,8
7011,16
7012,5
7013,5
7014,10
7015,5
7016,6
7017,5
7018,6
7019,68
7020,9
7021,10
7022,9
7023,3
7024,10
7025,8
7026,29
7027,9
7028,5
7029,6
7030,7
7031,17
7032,11
7033,12
7034,4
7035,6
7036,5
7037,9
7038,11
7039,8
7040,6
7041,2
7042,17
7043,12
7044,3
7045,14
7046,4
7047,8
7048,5
7049,3
7050,5
7051,6
7052,10
7053,11
7054,8
7055,8
7056,14
7057,13
7058,6
7059,7
7060,8
7061,12
7062,6
7063,13
7064,7
7065,6
7066,6
7067,15
7068,7
7069,5
7070,19
7071,5
7072,5
7073,12
7074,12
7075,8
7076,8
7077,7
7078,6
7079,6
7080,10
7081,2
7082,13
7083,6
7084,16
7085,15
7086,6
7087,14
7088,8
7089,7
7090,6
7091,9
7092,4
7093,24
7094,10
7095,25
7096,10
7097,7
7098,4
7099,8
7100,10
7101,7
7102,9
7103,13
7104,5
7105,4
7106,6
7107,8
7108,9
7109,13
7110,9
7111,6
7112,15
7113,13
7114,8
7115,10
7116,7
7117,10
7118,5
7119,7
7120,6
7121,8
7122,11
7123,3
7124,5
7125,12
7126,10
7127,9
7128,8
7129,6
7130,12
7131,25
7132,19
7133,5
7134,12
7135,12
7136,7
7137,2
7138,5
7139,7
7140,12
7141,5
7142,7
7143,5
7144,4
7145,6
7146,7
7147,4
7148,73
7149,8
7150,12
7151,19
7152,31
7153,8
7154,4
7155,8
7156,8
7157,5
7158,11
7159,10
7160,7
7161,6
7162,16
7163,11
7164,5
7165,6
7166,11
7167,8
7168,5
7169,10
7170,7
7171,9
7172,7
7173,17
7174,7
7175,19
7176,10
7177,6
7178,7
7179,16
7180,6
7181,2
7182,7
7183,10
7184,6
7185,11
7186,8
7187,7
7188,5
7189,3
7190,7
7191,26
7192,7
7193,5
7194,13
7195,6
7196,5
7197,5
7198,10
7199,12
7200,8
7201,6
7202,10
7203,7
7204,4
7205,5
7206,7
7207,10
7208,8
7209,11
7210,5
7211,9
7212,20
7213,8
7214,8
7215,12
7216,6
7217,10
7218,10
7219,8
7220,5
7221,7
7222,8
7223,11
7224,29
7225,9
7226,13
7227,11
7228,4
7229,7
7230,11
7231,5
7232,5
7233,5
7234,4
7235,7
7236,11
7237,17
7238,10
7239,6
7240,8
7241,7
7242,7
7243,12
7244,8
7245,8
7246,4
7247,14
7248,9
7249,3
7250,36
7251,6
7252,34
7253,25
7254,6
7255,2
7256,2
7257,6
7258,14
7259,8
7260,7
7261,11
7262,4
7263,6
7264,2
7265,11
7266,4
7267,16
7268,10
7269,14
7270,6
7271,5
7272,5
7273,7
7274,5
7275,7
7276,9
7277,33
7278,5
7279,5
7280,8
7281,12
7282,37
7283,9
7284,8
7285,4
7286,7
7287,12
7288,10
7289,5
7290,6
7291,6
7292,6
7293,12
7294,14
7295,6
7296,6
7297,9
7298,5
7299,19
7300,14
7301,8
7302,14
7303,11
7304,12
7305,10
7306,6
7307,7
7308,14
7309,4
7310,8
7311,7
7312,13
7313,9
7314,13
7315,15
7316,8
7317,7
7318,5
7319,13
7320,13
7321,7
7322,9
7323,6
7324,31
7325,14
7326,7
7327,8
7328,7
7329,9
7330,7
7331,5
7332,6
7333,6
7334,5
7335,7
7336,12
7337,12
7338,23
7339,5
7340,4
7341,10
7342,9
7343,12
7344,5
7345,10
7346,10
7347,6
7348,9
7349,6
7350,9
7351,7
7352,10
7353,12
7354,14
7355,6
7356,31
7357,13
7358,9
7359,5
7360,7
7361,5
7362,4
7363,15
7364,9
7365,5
7366,6
7367,6
7368,9
7369,14
7370,8
7371,9
7372,13
7373,8
7374,14
7375,8
7376,9
7377,7
7378,6
7379,10
7380,10
7381,6
7382,3
7383,10
7384,10
7385,8
7386,13
7387,10
7388,4
7389,7
7390,5
7391,10
7392,13
7393,7
7394,6
7395,7
7396,7
7397,12
7398,7
7399,10
7400,4
7401,7
7402,3
7403,4
7404,10
7405,16
7406,7
7407,8
7408,6
7409,5
7410,3
7411,14
7412,11
7413,8
7414,8
7415,7
7416,12
7417,10
7418,4
7419,8
7420,10
7421,5
7422,11
7423,10
7424,17
7425,13
7426,16
7427,9
7428,6
7429,6
7430,8
7431,3
7432,6
7433,20
7434,8
7435,6
7436,7
7437,26
7438,23
7439,17
7440,20
7441,4
7442,6
7443,6
7444,7
7445,14
7446,6
7447,7
7448,7
7449,6
7450,8
7451,9
7452,7
7453,4
7454,19
7455,8
7456,8
7457,12
7458,5
7459,10
7460,4
7461,7
7462,5
7463,8
7464,11
7465,11
7466,6
7467,5
7468,9
7469,5
7470,9
7471,10
7472,4
7473,5
7474,7
7475,8
7476,7
7477,5
7478,13
7479,7
7480,12
7481,5
7482,13
7483,6
7484,3
7485,6
7486,6
7487,5
7488,6
7489,6
7490,7
7491,7
7492,6
7493,12
7494,4
7495,6
7496,9
7497,6
7498,35
7499,9
7500,15
7501,12
7502,6
7503,9
7504,9
7505,8
7506,16
7507,8
7508,6
7509,6
7510,2
7511,8
7512,35
7513,12
7514,3
7515,5
7516,13
7517,3
7518,9
7519,11
7520,9
7521,7
7522,6
7523,6
7524,24
7525,10
7526,7
7527,10
7528,8
7529,12
7530,9
7531,5
7532,25
7533,6
7534,7
7535,5
7536,7
7537,11
7538,6
7539,10
7540,8
7541,6
7542,10
7543,7
7544,8
7545,11
7546,9
7547,28
7548,14
7549,5
7550,7
7551,7
7552,4
7553,16
7554,11
7555,11
7556,8
7557,5
7558,12
7559,5
7560,5
7561,7
7562,10
7563,7
7564,8
7565,10
7566,5
7567,39
7568,10
7569,11
7570,7
7571,8
7572,4
7573,8
7574,15
7575,10
7576,14
7577,6
7578,15
7579,8
7580,5
7581,11
7582,7
7583,3
7584,5
7585,14
7586,16
7587,14
7588,10
7589,8
7590,7
7591,11
7592,4
7593,10
7594,13
7595,10
7596,6
7597,10
7598,7
7599,12
7600,7
7601,10
7602,5
7603,11
7604,9
7605,7
7606,6
7607,8
7608,8
7609,6
7610,12
7611,7
7612,10
7613,6
7614,8
7615,6
7616,12
7617,6
7618,13
7619,13
7620,7
7621,9
7622,13
7623,5
7624,8
7625,4
7626,8
7627,4
7628,13
7629,10
7630,9
7631,7
7632,7
7633,10
7634,6
7635,5
7636,3
7637,6
7638,3
7639,5
7640,4
7641,11
7642,19
7643,7
7644,11
7645,7
7646,5
7647,6
7648,6
7649,15
7650,7
7651,4
7652,9
7653,6
7654,19
7655,7
7656,44
7657,3
7658,10
7659,7
7660,5
7661,13
7662,6
7663,3
7664,2
7665,5
7666,15
7667,5
7668,8
7669,15
7670,9
7671,11
7672,15
7673,2
7674,3
7675,13
7676,9
7677,9
7678,13
7679,7
7680,16
7681,8
7682,16
7683,6
7684,8
7685,5
7686,17
7687,9
7688,4
7689,7
7690,3
7691,13
7692,7
7693,5
7694,6
7695,27
7696,7
7697,7
7698,4
7699,6
7700,6
7701,5
7702,8
7703,3
7704,6
7705,5
7706,6
7707,16
7708,9
7709,15
7710,12
7711,9
7712,6
7713,6
7714,9
7715,8
7716,6
7717,8
7718,14
7719,5
7720,8
7721,5
7722,7
7723,20
7724,6
7725,15
7726,4
7727,7
7728,6
7729,38
7730,5
7731,7
7732,16
7733,5
7734,5
7735,7
7736,3
7737,5
7738,17
7739,5
7740,7
7741,7
7742,3
7743,12
7744,3
7745,3
7746,3
7747,9
7748,8
7749,62
7750,9
7751,8
7752,11
7753,4
7754,5
7755,12
7756,3
7757,7
7758,12
7759,5
7760,14
7761,3
7762,10
7763,5
7764,11
7765,24
7766,9
7767,12
7768,11
7769,9
7770,12
7771,5
7772,15
7773,25
7774,6
7775,5
7776,5
7777,14
7778,5
7779,8
7780,10
7781,12
7782,19
7783,9
7784,5
7785,8
7786,11
7787,55
7788,7
7789,4
7790,3
7791,4
7792,7
7793,5
7794,9
7795,8
7796,4
7797,3
7798,8
7799,7
7800,6
7801,4
7802,9
7803,14
7804,6
7805,14
7806,7
7807,12
7808,4
7809,13
7810,7
7811,6
7812,7
7813,9
7814,9
7815,3
7816,11
7817,8
7818,8
7819,6
7820,13
7821,6
7822,3
7823,6
7824,8
7825,6
7826,6
7827,6
7828,8
7829,2
7830,4
7831,10
7832,8
7833,7
7834,21
7835,7
7836,5
7837,6
7838,10
7839,11
7840,8
7841,9
7842,21
7843,8
7844,19
7845,10
7846,11
7847,3
7848,6
7849,13
7850,4
7851,12
7852,8
7853,8
7854,5
7855,17
7856,12
7857,7
7858,6
7859,7
7860,9
7861,15
7862,18
7863,7
7864,8
7865,7
7866,4
7867,14
7868,8
7869,16
7870,5
7871,8
7872,5
7873,9
7874,9
7875,5
7876,9
7877,6
7878,7
7879,6
7880,7
7881,6
7882,18
7883,3
7884,15
7885,4
7886,7
7887,11
7888,4
7889,11
7890,17
7891,5
7892,9
7893,8
7894,9
7895,7
7896,3
7897,8
7898,9
7899,5
7900,30
7901,7
7902,7
7903,5
7904,3
7905,7
7906,21
7907,8
7908,6
7909,6
7910,9
7911,6
7912,7
7913,7
7914,12
7915,7
7916,9
7917,12
7918,12
7919,10
7920,15
7921,4
7922,7
7923,5
7924,4
7925,25
7926,5
7927,5
7928,12
7929,6
7930,6
7931,4
7932,21
7933,5
7934,7
7935,16
7936,6
7937,9
7938,15
7939,10
7940,5
7941,10
7942,3
7943,6
7944,6
7945,11
7946,4
7947,4
7948,7
7949,14
7950,9
7951,2
7952,6
7953,6
7954,5
7955,4
7956,3
7957,10
7958,6
7959,11
7960,5
7961,6
7962,7
7963,11
7964,6
7965,7
7966,6
7967,9
7968,27
7969,21
7970,5
7971,9
7972,10
7973,5
7974,7
7975,12
7976,6
7977,13
7978,6
7979,11
7980,5
7981,37
7982,6
7983,7
7984,10
7985,14
7986,12
7987,14
7988,6
7989,11
7990,10
7991,4
7992,4
7993,10
7994,8
7995,6
7996,6
7997,8
7998,13
7999,8
8000,7
8001,11
8002,7
8003,13
8004,13
8005,8
8006,7
8007,5
8008,8
8009,10
8010,5
8011,11
8012,24
8013,7
8014,10
8015,12
8016,5
8017,6
8018,4
8019,10
8020,5
8021,8
8022,5
8023,8
8024,14
8025,5
8026,9
8027,12
8028,5
8029,8
8030,16
8031,8
8032,15
8033,15
8034,16
8035,8
8036,8
8037,6
8038,7
8039,10
8040,4
8041,2
8042,6
8043,6
8044,7
8045,7
8046,8
8047,5
8048,13
8049,8
8050,7
8051,11
8052,4
8053,9
8054,10
8055,10
8056,9
8057,8
8058,4
8059,6
8060,6
8061,14
8062,8
8063,5
8064,23
8065,7
8066,11
8067,4
8068,7
8069,7
8070,12
8071,5
8072,9
8073,6
8074,6
8075,12
8076,13
8077,9
8078,9
8079,5
8080,15
8081,12
8082,5
8083,3
8084,5
8085,7
8086,17
8087,10
8088,12
8089,8
8090,9
8091,6
8092,8
8093,6
8094,7
8095,20
8096,6
8097,8
8098,6
8099,8
8100,9
8101,23
8102,9
8103,5
8104,6
8105,8
8106,6
8107,6
8108,7
8109,11
8110,3
8111,6
8112,9
8113,8
8114,3
8115,4
8116,25
8117,13
8118,6
8119,8
8120,13
8121,19
8122,13
8123,8
8124,5
8125,6
8126,8
8127,5
8128,7
8129,26
8130,8
8131,19
8132,14
8133,9
8134,12
8135,11
8136,7
8137,7
8138,8
8139,14
8140,7
8141,8
8142,7
8143,7
8144,9
8145,6
8146,7
8147,7
8148,8
8149,11
8150,11
8151,17
8152,11
8153,7
8154,8
8155,4
8156,7
8157,14
8158,12
8159,6
8160,10
8161,13
8162,5
8163,15
8164,7
8165,5
8166,5
8167,5
8168,5
8169,5
8170,8
8171,4
8172,7
8173,6
8174,10
8175,12
8176,4
8177,5
8178,4
8179,12
8180,56
8181,11
8182,2
8183,10
8184,8
8185,11
8186,8
8187,7
8188,6
8189,14
8190,3
8191,8
8192,7
8193,10
8194,9
8195,6
8196,10
8197,6
8198,2
8199,7
8200,4
8201,13
8202,8
8203,6
8204,10
8205,9
8206,8
8207,9
8208,7
8209,4
8210,6
8211,13
8212,24
8213,10
8214,11
8215,6
8216,29
8217,11
8218,5
8219,8
8220,11
8221,28
8222,4
8223,5
8224,10
8225,7
8226,9
8227,4
8228,5
8229,7
8230,9
8231,5
8232,6
8233,5
8234,9
8235,6
8236,20
8237,6
8238,3
8239,7
8240,10
8241,6
8242,7
8243,6
8244,3
8245,12
8246,16
8247,16
8248,3
8249,9
8250,41
8251,4
8252,4
8253,3
8254,10
8255,6
8256,6
8257,7
8258,7
8259,6
8260,41
8261,11
8262,7
8263,5
8264,10
8265,5
8266,5
8267,5
8268,8
8269,10
8270,7
8271,5
8272,10
8273,8
8274,6
8275,7
8276,6
8277,11
8278,29
8279,6
8280,2
8281,10
8282,5
8283,12
8284,14
8285,3
8286,12
8287,9
8288,14
8289,9
8290,7
8291,6
8292,15
8293,36
8294,6
8295,24
8296,35
8297,12
8298,6
8299,14
8300,8
8301,31
8302,13
8303,4
8304,32
8305,6
8306,13
8307,8
8308,13
8309,10
8310,8
8311,10
8312,4
8313,9
8314,13
8315,7
8316,4
8317,15
8318,9
8319,11
8320,6
8321,5
8322,17
8323,6
8324,8
8325,12
8326,6
8327,11
8328,7
8329,17
8330,8
8331,16
8332,3
8333,7
8334,3
8335,6
8336,47
8337,12
8338,3
8339,6
8340,9
8341,6
8342,4
8343,10
8344,5
8345,19
8346,5
8347,7
8348,4
8349,11
8350,9
8351,5
8352,15
8353,8
8354,8
8355,7
8356,7
8357,8
8358,14
8359,85
8360,5
8361,10
8362,9
8363,5
8364,7
8365,4
8366,4
8367,6
8368,6
8369,5
8370,6
8371,4
8372,8
8373,13
8374,13
8375,5
8376,7
8377,11
8378,5
8379,4
8380,6
8381,34
8382,9
8383,11
8384,14
8385,10
8386,9
8387,14
8388,18
8389,7
8390,10
8391,20
8392,13
8393,5
8394,16
8395,6
8396,8
8397,3
8398,9
8399,7
8400,11
8401,18
8402,5
8403,21
8404,8
8405,13
8406,10
8407,6
8408,4
8409,7
8410,10
8411,12
8412,12
8413,7
8414,8
8415,7
8416,3
8417,5
8418,38
8419,6
8420,7
8421,8
8422,11
8423,9
8424,20
8425,9
8426,24
8427,11
8428,15
8429,6
8430,17
8431,5
8432,5
8433,20
8434,11
8435,12
8436,12
8437,6
8438,4
8439,6
8440,34
8441,6
8442,6
8443,7
8444,12
8445,36
8446,9
8447,8
8448,6
8449,10
8450,6
8451,7
8452,18
8453,6
8454,5
8455,18
8456,2
8457,23
8458,10
8459,6
8460,8
8461,13
8462,17
8463,4
8464,7
8465,20
8466,8
8467,19
8468,5
8469,4
8470,6
8471,36
8472,4
8473,8
8474,5
8475,7
8476,5
8477,12
8478,6
8479,8
8480,10
8481,10
8482,7
8483,8
8484,10
8485,5
8486,16
8487,7
8488,12
8489,14
8490,11
8491,6
8492,5
8493,9
8494,8
8495,6
8496,12
8497,4
8498,5
8499,20
8500,11
8501,13
8502,11
8503,9
8504,6
8505,6
8506,5
8507,6
8508,6
8509,14
8510,15
8511,10
8512,9
8513,7
8514,5
8515,6
8516,4
8517,6
8518,6
8519,7
8520,8
8521,3
8522,4
8523,10
8524,15
8525,9
8526,6
8527,10
8528,6
8529,5
8530,9
8531,6
8532,9
8533,8
8534,5
8535,7
8536,9
8537,6
8538,11
8539,13
8540,8
8541,7
8542,7
8543,9
8544,12
8545,8
8546,8
8547,5
8548,12
8549,5
8550,5
8551,6
8552,16
8553,5
8554,6
8555,7
8556,7
8557,4
8558,5
8559,6
8560,15
8561,4
8562,5
8563,4
8564,6
8565,6
8566,6
8567,11
8568,5
8569,10
8570,6
