,SB
450,0.01521106157451868
451,4.6276385546661913e-05
452,6.171994027681649e-05
453,0.003860882483422756
454,0.0001039066119119525
455,1.037267611536663e-05
456,0.00023841460642870516
457,0.00011885987623827532
458,0.00012351895566098392
459,0.000503454590216279
460,7.928099421405932e-08
461,0.01783248595893383
462,0.00019045539374928921
463,0.054964568465948105
464,0.002110845874994993
465,0.003593309549614787
466,0.00017871336604002863
467,0.0025017051957547665
468,0.004453890956938267
469,0.000102803940535523
470,0.00031482437043450773
471,0.035422202199697495
472,3.653099156508688e-06
473,0.0016737242694944143
474,3.5438470149529167e-06
475,8.297352565023175e-07
476,1.2931977835251018e-06
477,8.920043910620734e-06
478,6.216240677758833e-08
479,4.891166554443771e-06
480,0.0007450308185070753
481,0.030705526471138
482,2.629050322866533e-05
483,3.356467641424388e-05
484,0.005326056852936745
485,0.07539296895265579
486,0.0007044415106065571
487,0.014402559958398342
488,0.000390384579077363
489,9.506115748081356e-05
490,0.07678724825382233
491,7.361859024967998e-05
492,0.0032554210629314184
493,0.004876487888395786
494,0.024629199877381325
495,4.884950249106623e-05
496,1.5716984762548236e-06
497,0.0003475095727480948
498,9.514794783171965e-07
499,2.585599031590391e-05
500,3.5844204830937088e-06
501,0.005411599297076464
502,1.2142364766987157e-06
503,0.02693762443959713
504,0.00010637108789524063
505,8.989744674181566e-05
506,0.005102553404867649
507,0.0008962171850726008
508,0.0001421912747900933
509,2.2657941372017376e-06
510,5.6931508879642934e-05
511,0.007944437675178051
512,0.0005541418795473874
513,0.00015340915706474334
514,9.901136763801333e-07
515,0.007944846525788307
516,0.0001227316533913836
517,0.5681087374687195
518,0.0005919595714658499
519,1.3393521840043832e-05
520,0.022997494786977768
521,1.4497934898827225e-05
522,0.00010573008330538869
523,7.274137260537827e-06
524,6.898051196913002e-06
525,5.979329580441117e-05
526,0.030128316953778267
527,0.0003091853577643633
528,6.5187196014449e-05
529,9.913987014442682e-05
530,1.8138656741939485e-05
531,7.327817002078518e-05
532,2.2120566711691936e-07
533,1.1665927559079137e-05
534,6.4712389757914934e-06
535,4.349812115833629e-06
536,2.635333476064261e-05
537,1.3718236004933715e-06
538,0.00011976400128332898
539,0.013901511207222939
540,1.5056242830269184e-07
541,0.0011843584943562746
542,0.0003109682002104819
543,9.8691503808368e-05
544,0.261384516954422
