,atds
1477,0.5622
1478,0.588
1479,0.5407
1480,0.5899
1481,0.5372
1482,0.5046
1483,0.5545
1484,0.5605
1485,0.5183
1486,0.5458
1487,0.5485
1488,0.5293
1489,0.5929
1490,0.5734
1491,0.5117
1492,0.5401
1493,0.5628
1494,0.5701
1495,0.5436
1496,0.6086
1497,0.5709
1498,0.5153
1499,0.5777
1500,0.5425
1501,0.5349
1502,0.454
1503,0.4552
1504,0.5612
1505,0.59
1506,0.5544
1507,0.484
1508,0.5554
1509,0.5604
1510,0.5804
1511,0.5689
1512,0.5764
1513,0.5184
1514,0.5089
1515,0.5688
1516,0.5871
1517,0.5438
1518,0.521
1519,0.5707
1520,0.5031
1521,0.5198
1522,0.597
1523,0.5725
1524,0.525
1525,0.5231
1526,0.4648
1527,0.5218
1528,0.5299
1529,0.6056
1530,0.5276
1531,0.5611
1532,0.5887
1533,0.516
1534,0.4962
1535,0.5725
1536,0.5751
1537,0.5961
1538,0.557
1539,0.543
1540,0.6122
1541,0.5422
1542,0.5802
1543,0.5455
1544,0.5187
1545,0.5787
1546,0.5413
1547,0.5359
1548,0.5642
1549,0.5871
1550,0.5462
1551,0.554
1552,0.5773
1553,0.5679
1554,0.5547
1555,0.5833
1556,0.4895
1557,0.5875
1558,0.5441
1559,0.585
1560,0.5789
1561,0.512
1562,0.5464
1563,0.5384
1564,0.5263
1565,0.4708
1566,0.5999
1567,0.5214
1568,0.5456
1569,0.5818
1570,0.536
1571,0.526
1572,0.5533
1573,0.6017
1574,0.5726
1575,0.5245
1576,0.5148
1577,0.6185
1578,0.5761
1579,0.5442
1580,0.5409
1581,0.5759
1582,0.519
1583,0.5649
1584,0.5791
1585,0.5548
1586,0.496
1587,0.5686
1588,0.588
1589,0.5488
1590,0.5704
1591,0.5505
1592,0.5622
1593,0.5619
1594,0.5156
1595,0.5697
1596,0.5477
1597,0.5774
1598,0.5469
1599,0.5411
1600,0.5421
1601,0.5796
1602,0.5852
1603,0.5695
1604,0.5949
1605,0.5325
1606,0.5195
1607,0.5479
1608,0.6048
1609,0.5173
1610,0.5404
1611,0.5275
1612,0.5345
1613,0.5797
1614,0.5816
1615,0.4875
1616,0.5787
1617,0.5742
1618,0.4829
1619,0.516
1620,0.5515
1621,0.5427
1622,0.5555
1623,0.5726
1624,0.5244
1625,0.4845
1626,0.5506
1627,0.5852
1628,0.5519
1629,0.617
1630,0.5983
1631,0.5417
1632,0.5461
1633,0.572
1634,0.5412
1635,0.5392
1636,0.577
1637,0.5963
