,rank
5794,8
5795,8
5796,10
5797,5
5798,6
5799,4
5800,5
5801,7
5802,6
5803,8
5804,9
5805,3
5806,8
5807,8
5808,5
5809,9
5810,5
5811,6
5812,7
5813,4
5814,7
5815,3
5816,6
5817,6
5818,6
5819,6
5820,5
5821,7
5822,8
5823,5
5824,5
5825,7
5826,5
5827,8
5828,7
5829,8
5830,9
5831,2
5832,3
5833,5
5834,6
5835,6
5836,6
5837,7
5838,8
5839,5
5840,8
5841,6
5842,10
5843,11
5844,7
5845,10
5846,6
5847,4
5848,8
5849,9
5850,4
5851,7
5852,4
5853,8
5854,6
5855,5
5856,4
5857,13
5858,11
5859,5
5860,6
5861,3
5862,3
5863,15
5864,4
5865,8
5866,9
5867,8
5868,12
5869,3
5870,4
5871,3
5872,7
5873,4
5874,5
5875,5
5876,5
5877,6
5878,6
5879,12
5880,5
5881,7
5882,6
5883,6
5884,5
5885,6
5886,7
5887,4
5888,3
5889,7
5890,5
5891,9
5892,9
5893,5
5894,6
5895,6
5896,7
5897,3
5898,7
5899,6
5900,7
5901,12
5902,2
5903,5
5904,5
5905,7
5906,2
5907,9
5908,8
5909,4
5910,10
5911,4
5912,9
5913,5
5914,2
5915,3
5916,8
5917,8
5918,21
5919,5
5920,6
5921,8
5922,6
5923,7
5924,3
5925,8
5926,3
5927,6
5928,6
5929,3
5930,6
5931,5
5932,6
5933,6
5934,5
5935,7
5936,8
5937,4
5938,1
5939,8
5940,5
5941,4
5942,5
5943,7
5944,4
5945,4
5946,3
5947,6
5948,6
5949,2
5950,10
5951,7
5952,8
5953,7
5954,5
5955,6
5956,6
5957,8
5958,6
5959,7
5960,6
5961,6
5962,5
5963,9
5964,13
5965,6
5966,11
5967,7
5968,4
5969,9
5970,6
5971,6
5972,7
5973,5
5974,5
5975,7
5976,10
5977,6
5978,2
5979,9
5980,9
5981,4
5982,8
5983,3
5984,6
5985,6
5986,6
5987,4
5988,12
5989,3
5990,6
5991,8
5992,3
5993,7
5994,6
5995,8
5996,7
5997,5
5998,9
5999,5
6000,7
6001,1
6002,4
6003,4
6004,6
6005,7
6006,7
6007,8
6008,5
6009,9
6010,7
6011,3
6012,3
6013,8
6014,11
6015,3
6016,7
6017,6
6018,9
6019,8
6020,7
6021,5
6022,5
6023,7
6024,7
6025,7
6026,5
6027,5
6028,13
6029,7
6030,7
6031,7
6032,6
6033,7
6034,6
6035,7
6036,8
6037,6
6038,9
6039,2
6040,7
6041,9
6042,10
6043,7
6044,4
6045,10
6046,5
6047,6
6048,6
6049,8
6050,8
6051,8
6052,7
6053,4
6054,4
6055,19
6056,11
6057,3
6058,8
6059,7
6060,6
6061,8
6062,9
6063,4
6064,7
6065,7
6066,4
6067,3
6068,4
6069,5
6070,4
6071,10
6072,7
6073,4
6074,5
6075,7
6076,5
6077,5
6078,5
6079,11
6080,7
6081,8
6082,4
6083,12
6084,3
6085,7
6086,9
6087,4
6088,5
6089,5
6090,5
6091,7
6092,4
6093,3
6094,8
6095,6
6096,7
6097,3
6098,6
6099,12
6100,6
6101,7
6102,7
6103,5
6104,7
6105,5
6106,5
6107,8
6108,2
6109,8
6110,6
6111,5
6112,3
6113,13
6114,8
6115,7
6116,7
6117,4
6118,5
6119,9
6120,3
6121,11
6122,6
6123,3
6124,7
6125,5
6126,2
6127,3
6128,3
6129,8
6130,3
6131,6
6132,9
6133,3
6134,4
6135,6
6136,7
6137,3
6138,9
6139,8
6140,4
6141,11
6142,5
6143,9
6144,7
6145,4
6146,7
6147,6
6148,6
6149,4
6150,3
6151,4
6152,5
6153,10
6154,9
6155,5
6156,3
6157,3
6158,2
6159,6
6160,7
6161,6
6162,5
6163,6
6164,8
6165,5
6166,7
6167,4
6168,7
6169,5
6170,8
6171,4
6172,5
6173,9
6174,6
6175,4
6176,10
6177,7
6178,7
6179,5
6180,5
6181,7
6182,2
6183,7
6184,8
6185,6
6186,4
6187,4
6188,8
6189,6
6190,6
6191,5
6192,13
6193,8
6194,8
6195,8
6196,7
6197,9
6198,8
6199,5
6200,5
6201,8
6202,6
6203,7
6204,3
6205,9
6206,3
6207,4
6208,9
6209,9
6210,8
6211,7
6212,3
6213,7
6214,5
6215,4
6216,6
6217,3
6218,3
6219,9
6220,7
6221,6
6222,7
6223,3
6224,11
6225,5
6226,3
6227,2
6228,5
6229,7
6230,6
6231,3
6232,8
6233,7
6234,8
6235,3
6236,5
6237,9
6238,4
6239,6
6240,3
6241,9
6242,9
6243,8
6244,4
6245,5
6246,5
6247,7
6248,6
6249,8
6250,5
6251,7
6252,5
6253,5
6254,3
6255,3
6256,5
6257,5
6258,8
6259,11
6260,7
6261,2
6262,8
6263,4
6264,2
6265,7
6266,9
6267,7
6268,4
6269,4
6270,6
6271,4
6272,10
6273,5
6274,7
6275,10
6276,2
6277,5
6278,2
6279,6
6280,3
6281,9
6282,6
6283,3
6284,7
6285,9
6286,9
6287,7
6288,8
6289,6
6290,6
6291,10
6292,6
6293,9
6294,6
6295,4
6296,4
6297,6
6298,6
6299,8
6300,2
6301,7
6302,13
6303,6
6304,4
6305,4
6306,7
6307,9
6308,9
6309,7
6310,4
6311,5
6312,8
6313,10
6314,7
6315,10
6316,6
6317,6
6318,6
6319,5
6320,9
6321,7
6322,5
6323,7
6324,6
6325,3
6326,5
6327,10
6328,6
6329,4
6330,7
6331,6
6332,4
6333,13
6334,2
6335,3
6336,7
6337,6
6338,11
6339,7
6340,7
6341,7
6342,17
6343,5
6344,7
6345,11
6346,5
6347,9
6348,5
6349,7
6350,5
6351,12
6352,6
6353,4
6354,7
6355,7
6356,5
6357,8
6358,6
6359,3
6360,7
6361,5
6362,12
6363,5
6364,4
6365,4
6366,6
6367,3
6368,6
6369,8
6370,7
6371,6
6372,6
6373,6
6374,4
6375,6
6376,7
6377,4
6378,8
6379,6
6380,8
6381,7
6382,4
6383,11
6384,10
6385,6
6386,11
6387,1
6388,6
6389,4
6390,10
6391,6
6392,10
6393,7
6394,6
6395,7
6396,8
6397,7
6398,10
6399,9
6400,7
6401,5
6402,7
6403,6
6404,6
6405,3
6406,7
6407,6
6408,5
6409,2
6410,10
6411,3
6412,10
6413,3
6414,10
6415,5
6416,12
6417,8
6418,6
6419,3
6420,10
6421,3
6422,8
6423,4
6424,8
6425,7
6426,6
6427,8
6428,5
6429,11
6430,6
6431,5
6432,2
6433,11
6434,6
6435,5
6436,8
6437,7
6438,6
6439,6
6440,7
6441,7
6442,5
6443,4
6444,6
6445,8
6446,8
6447,3
6448,8
6449,7
6450,8
6451,4
6452,5
6453,8
6454,6
6455,5
6456,8
6457,3
6458,7
6459,6
6460,5
6461,7
6462,6
6463,9
6464,7
6465,9
6466,9
6467,5
6468,5
6469,7
6470,4
6471,7
6472,4
6473,7
6474,5
6475,9
6476,9
6477,2
6478,3
6479,3
6480,2
6481,8
6482,6
6483,8
6484,4
6485,3
6486,5
6487,10
6488,8
6489,7
6490,4
6491,4
6492,6
6493,10
6494,5
6495,8
6496,9
6497,6
6498,7
6499,3
6500,5
6501,8
6502,3
6503,11
6504,8
6505,4
6506,11
6507,5
6508,6
6509,5
6510,6
6511,7
6512,4
6513,2
6514,6
6515,6
6516,8
6517,7
6518,5
6519,5
6520,8
6521,4
6522,10
6523,9
6524,5
6525,4
6526,5
6527,12
6528,8
6529,6
6530,3
6531,10
6532,6
6533,5
6534,7
6535,6
6536,4
6537,6
6538,11
6539,8
6540,6
6541,4
6542,5
6543,5
6544,5
6545,5
6546,5
6547,9
6548,6
6549,5
6550,9
6551,6
6552,3
6553,3
6554,8
6555,7
6556,7
6557,3
6558,3
6559,6
6560,7
6561,5
6562,9
6563,9
6564,4
6565,6
6566,3
6567,8
6568,4
6569,12
6570,9
6571,6
6572,6
6573,9
6574,5
6575,3
6576,6
6577,6
6578,4
6579,9
6580,6
6581,7
6582,8
6583,9
6584,7
6585,6
6586,6
6587,7
6588,4
6589,3
6590,3
6591,6
6592,8
6593,5
6594,7
6595,4
6596,7
6597,10
6598,10
6599,5
6600,7
6601,8
6602,5
6603,6
6604,6
6605,7
6606,1
6607,8
6608,8
6609,11
6610,4
6611,6
6612,7
6613,7
6614,6
6615,5
6616,2
6617,8
6618,8
6619,6
6620,9
6621,8
6622,6
6623,7
6624,6
6625,6
6626,5
6627,6
6628,9
6629,5
6630,5
6631,11
6632,7
6633,7
6634,5
6635,6
6636,6
6637,8
6638,7
6639,5
6640,6
6641,5
6642,7
6643,3
6644,7
6645,6
6646,4
6647,5
6648,7
6649,4
6650,3
6651,7
6652,6
6653,7
6654,6
6655,8
6656,7
6657,6
6658,3
6659,12
6660,7
6661,9
6662,7
6663,6
6664,7
6665,9
6666,6
6667,5
6668,4
6669,4
6670,4
6671,7
6672,9
6673,4
6674,9
6675,8
6676,6
6677,4
6678,7
6679,7
6680,5
6681,6
6682,5
6683,7
6684,6
6685,7
6686,5
6687,7
6688,7
6689,5
6690,3
6691,4
6692,7
6693,4
6694,9
6695,5
6696,5
6697,5
6698,10
6699,4
6700,6
6701,2
6702,3
6703,10
6704,5
6705,8
6706,7
6707,5
6708,9
6709,5
6710,7
6711,14
6712,4
6713,13
6714,10
6715,6
6716,3
6717,6
6718,5
6719,7
6720,6
6721,9
6722,7
6723,8
6724,5
6725,11
6726,5
6727,9
6728,5
6729,7
6730,7
6731,4
6732,7
6733,8
6734,7
6735,8
6736,5
6737,22
6738,8
6739,7
6740,8
6741,5
6742,9
6743,7
6744,5
6745,7
6746,4
6747,3
6748,8
6749,6
6750,7
6751,7
6752,9
6753,9
6754,7
6755,7
6756,9
6757,7
6758,4
6759,5
6760,3
6761,6
6762,9
6763,3
6764,2
6765,9
6766,8
6767,4
6768,5
6769,4
6770,7
6771,6
6772,11
6773,6
6774,9
6775,6
6776,7
6777,7
6778,9
6779,7
6780,5
6781,6
6782,5
6783,12
6784,11
6785,5
6786,5
6787,9
6788,10
6789,2
6790,4
6791,6
6792,2
6793,8
6794,4
6795,3
6796,7
6797,11
6798,9
6799,6
6800,7
6801,9
6802,2
6803,9
6804,4
6805,8
6806,13
6807,5
6808,6
6809,8
6810,8
6811,5
6812,10
6813,1
6814,3
6815,4
6816,8
6817,8
6818,8
6819,4
6820,8
6821,6
6822,6
6823,6
6824,6
6825,6
6826,7
6827,6
6828,9
6829,4
6830,11
6831,4
6832,7
6833,15
6834,4
6835,9
6836,8
6837,4
6838,6
6839,8
6840,3
6841,5
6842,5
6843,6
6844,7
6845,5
6846,5
6847,4
6848,10
6849,5
6850,6
6851,5
6852,7
6853,3
6854,5
6855,7
6856,6
6857,5
6858,4
6859,4
6860,8
6861,12
6862,7
6863,5
6864,4
6865,5
6866,2
6867,5
6868,9
6869,4
6870,8
6871,9
6872,3
6873,10
6874,8
6875,4
6876,6
6877,5
6878,5
6879,3
6880,9
6881,5
6882,7
6883,4
6884,4
6885,6
6886,4
6887,7
6888,6
6889,7
6890,8
6891,10
6892,3
6893,6
6894,5
6895,5
6896,8
6897,8
6898,10
6899,3
6900,4
6901,5
6902,5
6903,9
6904,11
6905,7
6906,7
6907,9
6908,10
6909,3
6910,6
6911,4
6912,6
6913,10
6914,2
6915,5
6916,5
6917,5
6918,7
6919,4
6920,7
6921,8
6922,7
6923,3
6924,8
6925,4
6926,6
6927,7
6928,16
6929,4
6930,4
6931,7
6932,8
6933,5
6934,4
6935,7
6936,6
6937,3
6938,7
6939,7
6940,9
6941,4
6942,12
6943,8
6944,6
6945,9
6946,5
6947,7
6948,7
6949,7
6950,6
6951,7
6952,7
6953,7
6954,8
6955,6
6956,6
6957,6
6958,8
6959,8
6960,7
6961,14
6962,4
6963,6
6964,6
6965,5
6966,12
6967,5
6968,8
6969,7
6970,5
6971,2
6972,9
6973,5
6974,6
6975,4
6976,6
6977,5
6978,5
6979,10
6980,7
6981,1
6982,8
6983,6
6984,8
6985,5
6986,5
6987,8
6988,15
6989,11
6990,8
6991,7
6992,8
6993,5
6994,5
6995,8
6996,6
6997,7
6998,6
6999,6
7000,8
7001,2
7002,5
7003,6
7004,5
7005,14
7006,7
7007,9
7008,7
7009,12
7010,5
7011,6
7012,6
7013,7
7014,7
7015,8
7016,6
7017,9
7018,7
7019,7
7020,7
7021,6
7022,7
7023,2
7024,5
7025,5
7026,4
7027,2
7028,6
7029,6
7030,5
7031,8
7032,4
7033,6
7034,7
7035,3
7036,5
7037,6
7038,5
7039,6
7040,2
7041,7
7042,6
7043,5
7044,7
7045,7
7046,6
7047,7
7048,4
7049,4
7050,4
7051,3
7052,5
7053,6
7054,3
7055,6
7056,7
7057,7
7058,7
7059,8
7060,5
7061,5
7062,5
7063,6
7064,5
7065,9
7066,8
7067,6
7068,5
7069,7
7070,5
7071,5
7072,6
7073,5
7074,8
7075,7
7076,1
7077,7
7078,8
7079,3
7080,7
7081,2
7082,6
7083,7
7084,3
7085,9
7086,6
7087,3
7088,6
7089,5
7090,4
7091,2
7092,9
7093,8
7094,2
7095,8
7096,5
7097,4
7098,9
7099,6
7100,3
7101,7
7102,4
7103,9
7104,4
7105,8
7106,4
7107,4
7108,5
7109,4
7110,10
7111,7
7112,3
7113,16
7114,6
7115,7
7116,6
7117,10
7118,6
7119,10
7120,7
7121,8
7122,8
7123,6
7124,4
7125,10
7126,9
7127,7
7128,2
7129,9
7130,6
7131,4
7132,3
7133,6
7134,4
7135,7
7136,2
7137,5
7138,10
7139,8
7140,8
7141,3
7142,10
7143,10
7144,6
7145,7
7146,3
7147,6
7148,8
7149,3
7150,6
7151,7
7152,6
7153,6
7154,7
7155,6
7156,3
7157,4
7158,6
7159,2
7160,6
7161,5
7162,4
7163,9
7164,3
7165,5
7166,8
7167,3
7168,2
7169,4
7170,5
7171,6
7172,5
7173,6
7174,8
7175,7
7176,8
7177,6
7178,6
7179,8
7180,9
7181,6
7182,7
7183,4
7184,7
7185,7
7186,13
7187,5
7188,8
7189,8
7190,4
7191,4
7192,6
7193,7
7194,7
7195,7
7196,7
7197,4
7198,9
7199,7
7200,29
7201,6
7202,10
7203,6
7204,10
7205,6
7206,4
7207,8
7208,8
7209,3
7210,7
7211,4
7212,5
7213,7
7214,2
7215,8
7216,10
7217,6
7218,6
7219,8
7220,5
7221,7
7222,11
7223,3
7224,8
7225,6
7226,6
7227,10
7228,4
7229,7
7230,14
7231,6
7232,5
7233,5
7234,8
7235,8
7236,3
7237,6
7238,5
7239,8
7240,10
7241,10
7242,6
7243,5
7244,6
7245,9
7246,6
7247,9
7248,6
7249,3
7250,7
7251,7
7252,10
7253,4
7254,6
7255,6
7256,3
7257,10
7258,10
7259,6
7260,7
7261,8
7262,4
7263,7
7264,6
7265,4
7266,10
7267,5
7268,7
7269,7
7270,6
7271,10
7272,9
7273,4
7274,6
7275,7
7276,7
7277,8
7278,6
7279,2
7280,5
7281,3
7282,9
7283,12
7284,14
7285,6
7286,6
7287,5
7288,9
7289,7
7290,4
7291,7
7292,5
7293,6
7294,6
7295,14
7296,5
7297,5
7298,7
7299,6
7300,4
7301,9
7302,4
7303,6
7304,4
7305,5
7306,11
7307,6
7308,3
7309,6
7310,3
7311,9
7312,10
7313,3
7314,15
7315,9
7316,5
7317,6
7318,8
7319,7
7320,10
7321,7
7322,7
7323,7
7324,6
7325,4
7326,6
7327,6
7328,6
7329,10
7330,6
7331,5
7332,7
7333,6
7334,9
7335,8
7336,6
7337,8
7338,4
7339,3
7340,11
7341,7
7342,8
7343,3
7344,8
7345,7
7346,6
7347,8
7348,8
7349,14
7350,2
7351,6
7352,7
7353,7
7354,7
7355,8
7356,6
7357,4
7358,5
7359,7
7360,7
7361,7
7362,8
7363,8
7364,6
7365,8
7366,1
7367,4
7368,7
7369,6
7370,6
7371,8
7372,7
7373,2
7374,5
7375,5
7376,10
7377,4
7378,6
7379,7
7380,5
7381,3
7382,6
7383,6
7384,4
7385,7
7386,7
7387,7
7388,8
7389,2
7390,9
7391,6
7392,6
7393,8
7394,6
7395,10
7396,5
7397,8
7398,9
7399,8
7400,7
7401,3
7402,5
7403,5
7404,3
7405,7
7406,10
7407,8
7408,8
7409,9
7410,7
7411,5
7412,6
7413,5
7414,6
7415,6
7416,8
7417,3
7418,7
7419,8
7420,6
7421,8
7422,6
7423,3
7424,7
7425,5
7426,9
7427,5
7428,10
7429,5
7430,7
7431,2
7432,6
7433,8
7434,6
7435,9
7436,3
7437,5
7438,4
7439,5
7440,4
7441,8
7442,9
7443,13
7444,7
7445,7
7446,6
7447,8
7448,3
7449,4
7450,14
7451,6
7452,5
7453,10
7454,6
7455,6
7456,2
7457,5
7458,3
7459,7
7460,4
7461,5
7462,5
7463,7
7464,3
7465,6
7466,8
7467,5
7468,6
7469,6
7470,7
7471,7
7472,7
7473,8
7474,7
7475,4
7476,8
7477,5
7478,9
7479,5
7480,7
7481,7
7482,4
7483,3
7484,2
7485,5
7486,7
7487,10
7488,5
7489,5
7490,7
7491,3
7492,8
7493,4
7494,11
7495,2
7496,7
7497,7
7498,7
7499,8
7500,3
7501,5
7502,4
7503,4
7504,8
7505,4
7506,5
7507,9
7508,8
7509,9
7510,6
7511,6
7512,8
7513,3
7514,3
7515,7
7516,5
7517,4
7518,5
7519,4
7520,7
7521,15
7522,6
7523,2
7524,3
7525,8
7526,8
7527,11
7528,9
7529,4
7530,3
7531,6
7532,4
7533,7
7534,9
7535,8
7536,2
7537,3
7538,5
7539,6
7540,6
7541,6
7542,3
7543,4
7544,5
7545,7
7546,4
7547,9
7548,4
7549,11
7550,7
7551,12
7552,5
7553,6
7554,5
7555,3
7556,8
7557,8
7558,7
7559,3
7560,7
7561,6
7562,5
7563,6
7564,7
7565,7
7566,7
7567,6
7568,4
7569,7
7570,7
7571,6
7572,7
7573,8
7574,8
7575,2
7576,6
7577,3
7578,7
7579,2
7580,13
7581,5
7582,7
7583,3
7584,9
7585,4
7586,8
7587,5
7588,16
7589,7
7590,9
7591,8
7592,8
7593,5
7594,5
7595,10
7596,3
7597,8
7598,6
7599,11
7600,5
7601,9
7602,3
7603,6
7604,7
7605,7
7606,6
7607,9
7608,7
7609,5
7610,14
7611,4
7612,6
7613,6
7614,7
7615,6
7616,9
7617,9
7618,6
7619,6
7620,7
7621,8
7622,4
7623,7
7624,8
7625,3
7626,9
7627,6
7628,9
7629,6
7630,5
7631,4
7632,9
7633,6
7634,9
7635,7
7636,5
7637,9
7638,6
7639,8
7640,8
7641,6
7642,6
7643,7
7644,7
7645,5
7646,4
7647,8
7648,4
7649,8
7650,6
7651,7
7652,8
7653,7
7654,28
7655,7
7656,5
7657,7
7658,8
7659,7
7660,5
7661,7
7662,4
7663,5
7664,16
7665,7
7666,9
7667,9
7668,3
7669,7
7670,7
7671,8
7672,9
7673,7
7674,7
7675,6
7676,4
7677,6
7678,8
7679,6
7680,6
7681,5
7682,10
7683,8
7684,9
7685,5
7686,7
7687,7
7688,7
7689,5
7690,5
7691,5
7692,9
7693,4
7694,3
7695,6
7696,4
7697,5
7698,6
7699,7
7700,8
7701,7
7702,8
7703,8
7704,7
7705,7
7706,2
7707,7
7708,7
7709,7
7710,5
7711,3
7712,9
7713,6
7714,7
7715,5
7716,9
7717,9
7718,5
7719,4
7720,4
7721,7
7722,5
7723,4
7724,2
7725,14
7726,3
7727,4
7728,9
7729,3
7730,6
7731,8
7732,3
7733,7
7734,9
7735,11
7736,5
7737,5
7738,7
7739,6
7740,8
7741,8
7742,7
7743,6
7744,12
7745,11
7746,8
7747,6
7748,8
7749,6
7750,9
7751,4
7752,7
7753,4
7754,11
7755,6
7756,9
7757,6
7758,3
7759,4
7760,13
7761,12
7762,7
7763,5
7764,7
7765,4
7766,3
7767,8
7768,3
7769,7
7770,7
7771,6
7772,6
7773,7
7774,5
7775,11
7776,5
7777,7
7778,7
7779,6
7780,4
7781,6
7782,7
7783,5
7784,7
7785,2
7786,11
7787,6
7788,11
7789,4
7790,6
7791,6
7792,8
7793,4
7794,5
7795,7
7796,4
7797,6
7798,3
7799,4
7800,8
7801,6
7802,6
7803,8
7804,7
7805,4
7806,6
7807,9
7808,7
7809,6
7810,6
7811,9
7812,4
7813,7
7814,7
7815,8
7816,9
7817,6
7818,5
7819,6
7820,2
7821,9
7822,5
7823,6
7824,8
7825,6
7826,8
7827,7
7828,7
7829,7
7830,6
7831,12
7832,4
7833,2
7834,7
7835,3
7836,10
7837,7
7838,7
7839,6
7840,7
7841,2
7842,10
7843,7
7844,8
7845,5
7846,10
7847,6
7848,8
7849,11
7850,4
7851,9
7852,5
7853,6
7854,7
7855,8
7856,4
7857,8
7858,2
7859,5
7860,6
7861,9
7862,9
7863,8
7864,4
7865,3
7866,6
7867,11
7868,6
7869,2
7870,5
7871,5
7872,4
7873,3
7874,6
7875,4
7876,9
7877,7
7878,11
7879,5
7880,3
7881,10
7882,4
7883,6
7884,7
7885,5
7886,4
7887,6
7888,10
7889,5
7890,4
7891,4
7892,7
7893,3
7894,7
7895,6
7896,7
7897,7
7898,5
7899,6
7900,6
7901,9
7902,9
7903,8
7904,7
7905,7
7906,3
7907,3
7908,6
7909,6
7910,5
7911,8
7912,7
7913,7
7914,2
7915,3
7916,6
7917,6
7918,5
7919,6
7920,6
7921,5
7922,8
7923,3
7924,4
7925,5
7926,3
7927,6
7928,6
7929,11
7930,6
7931,13
7932,3
7933,8
7934,4
7935,6
7936,5
7937,6
7938,8
7939,5
7940,8
7941,8
7942,6
7943,3
7944,9
7945,3
7946,9
7947,8
7948,3
7949,7
7950,8
7951,4
7952,5
7953,6
7954,8
7955,7
7956,7
7957,9
7958,6
7959,5
7960,5
7961,7
7962,4
7963,7
7964,6
7965,9
7966,7
7967,12
7968,8
7969,3
7970,5
7971,2
7972,6
7973,5
7974,7
7975,2
7976,4
7977,6
7978,5
7979,2
7980,5
7981,13
7982,12
7983,4
7984,7
7985,7
7986,5
7987,10
7988,4
7989,6
7990,1
7991,4
7992,4
7993,5
7994,1
7995,6
7996,5
7997,7
7998,3
7999,4
8000,6
8001,5
8002,3
8003,8
8004,11
8005,6
8006,8
8007,4
8008,5
8009,12
8010,8
8011,7
8012,5
8013,5
8014,6
8015,6
8016,6
8017,6
8018,3
8019,3
8020,6
8021,4
8022,4
8023,9
8024,5
8025,5
8026,7
8027,5
8028,5
8029,6
8030,6
8031,7
8032,8
8033,3
8034,4
8035,4
8036,7
8037,5
8038,7
8039,6
8040,15
8041,5
8042,5
8043,6
8044,6
8045,4
8046,4
8047,5
8048,5
8049,6
8050,5
8051,7
8052,3
8053,9
8054,5
8055,7
8056,6
8057,4
8058,9
8059,4
8060,6
8061,4
8062,5
8063,4
8064,7
8065,8
8066,7
8067,7
8068,6
8069,7
8070,6
8071,7
8072,5
8073,5
8074,3
8075,7
8076,8
8077,7
8078,8
8079,10
8080,6
8081,7
8082,7
8083,7
8084,6
8085,6
8086,9
8087,10
8088,6
8089,3
8090,5
8091,4
8092,7
8093,7
8094,5
8095,8
8096,3
8097,12
8098,7
8099,2
8100,6
8101,7
8102,10
8103,9
8104,3
8105,3
8106,7
8107,5
8108,4
8109,7
8110,3
8111,10
8112,4
8113,10
8114,9
8115,3
8116,7
8117,6
8118,6
8119,3
8120,5
8121,8
8122,4
8123,9
8124,10
8125,11
8126,4
8127,7
8128,9
8129,6
8130,3
8131,7
8132,7
8133,5
8134,6
8135,8
8136,3
8137,7
8138,5
8139,6
8140,5
8141,4
8142,8
8143,4
8144,4
8145,7
8146,8
8147,4
8148,8
8149,7
8150,5
8151,8
8152,7
8153,5
8154,4
8155,7
8156,6
8157,8
8158,8
8159,7
8160,6
8161,9
8162,8
8163,6
8164,6
8165,3
8166,2
8167,5
8168,8
8169,7
8170,10
8171,4
8172,6
8173,6
8174,9
8175,6
8176,8
8177,6
8178,6
8179,4
8180,3
8181,8
8182,7
8183,9
8184,9
8185,6
8186,6
8187,7
8188,7
8189,3
8190,6
8191,4
8192,6
8193,6
8194,10
8195,5
8196,10
8197,10
8198,4
8199,7
8200,11
8201,6
8202,6
8203,6
8204,10
8205,7
8206,7
8207,4
8208,6
8209,5
8210,8
8211,6
8212,7
8213,6
8214,7
8215,8
8216,8
8217,5
8218,4
8219,4
8220,2
8221,9
8222,6
8223,13
8224,5
8225,9
8226,2
8227,10
8228,5
8229,8
8230,9
8231,7
8232,9
8233,6
8234,4
8235,6
8236,5
8237,7
8238,6
8239,8
8240,8
8241,8
8242,8
8243,5
8244,7
8245,4
8246,8
8247,5
8248,6
8249,7
8250,6
8251,6
8252,6
8253,2
8254,3
8255,5
8256,9
8257,11
8258,7
8259,4
8260,6
8261,8
8262,4
8263,8
8264,7
8265,4
8266,3
8267,7
8268,4
8269,5
8270,6
8271,6
8272,9
8273,6
8274,7
8275,9
8276,6
8277,3
8278,7
8279,5
8280,9
8281,7
8282,4
8283,4
8284,7
8285,8
8286,4
8287,12
8288,7
8289,7
8290,4
8291,10
8292,6
8293,7
8294,6
8295,8
8296,4
8297,7
8298,5
8299,7
8300,7
8301,6
8302,7
8303,5
8304,6
8305,5
8306,7
8307,7
8308,6
8309,4
8310,11
8311,2
8312,12
8313,7
8314,9
8315,6
8316,5
8317,9
8318,2
8319,3
8320,8
8321,7
8322,6
8323,7
8324,4
8325,6
8326,7
8327,5
8328,6
8329,3
8330,6
8331,5
8332,3
8333,3
8334,9
8335,7
8336,8
8337,8
8338,7
8339,7
8340,15
8341,4
8342,6
8343,11
8344,5
8345,6
8346,13
8347,6
8348,7
8349,10
8350,7
8351,9
8352,8
8353,5
8354,8
8355,7
8356,6
8357,3
8358,11
8359,6
8360,5
8361,8
8362,8
8363,6
8364,17
8365,5
8366,9
8367,9
8368,5
8369,6
8370,8
8371,9
8372,4
8373,11
8374,6
8375,5
8376,3
8377,7
8378,4
8379,7
8380,15
8381,7
8382,9
8383,6
8384,8
8385,5
8386,2
8387,8
8388,9
8389,5
8390,4
8391,5
8392,9
8393,5
8394,5
8395,5
8396,9
8397,3
8398,4
8399,9
8400,4
8401,5
8402,8
8403,7
8404,4
8405,6
8406,4
8407,3
8408,6
8409,6
8410,7
8411,6
8412,7
8413,12
8414,7
8415,3
8416,13
8417,7
8418,6
8419,4
8420,4
8421,7
8422,5
8423,7
8424,6
8425,8
8426,6
8427,5
8428,18
8429,2
8430,7
8431,7
8432,16
8433,6
8434,9
8435,7
8436,10
8437,8
8438,5
8439,9
8440,3
8441,10
8442,3
8443,5
8444,2
8445,6
8446,7
8447,9
8448,4
8449,6
8450,3
8451,12
8452,8
8453,6
8454,7
8455,7
8456,6
8457,5
8458,7
8459,18
8460,4
8461,4
8462,7
8463,9
8464,7
8465,5
8466,7
8467,4
8468,5
8469,4
8470,7
8471,12
8472,4
8473,3
8474,5
8475,2
8476,3
8477,6
8478,4
8479,10
8480,6
8481,11
8482,12
8483,6
8484,7
8485,8
8486,7
8487,2
8488,9
8489,7
8490,9
8491,6
8492,10
8493,10
8494,4
8495,4
8496,7
8497,5
8498,7
8499,3
8500,8
8501,6
8502,5
8503,5
8504,7
8505,8
8506,10
8507,7
8508,5
8509,6
8510,3
8511,5
8512,4
8513,5
8514,6
8515,6
8516,7
8517,11
8518,5
8519,8
8520,13
8521,4
8522,7
8523,7
8524,6
8525,8
8526,6
8527,6
8528,12
8529,10
8530,8
8531,5
8532,6
8533,7
8534,9
8535,5
8536,4
8537,8
8538,5
8539,4
8540,7
8541,2
8542,5
8543,9
8544,6
8545,6
8546,7
8547,6
8548,6
8549,6
8550,2
8551,8
8552,11
8553,3
8554,5
8555,5
8556,7
8557,8
8558,9
8559,12
8560,14
8561,6
8562,7
8563,15
8564,7
8565,3
8566,8
8567,14
8568,7
8569,7
8570,8
8571,5
8572,8
8573,11
8574,9
8575,6
8576,6
8577,7
8578,4
8579,8
8580,5
8581,3
8582,7
8583,4
8584,3
8585,7
8586,7
8587,7
8588,7
8589,10
8590,5
8591,5
8592,7
