,atds
736,0.5661
737,0.5036
738,0.533
739,0.4417
740,0.5004
741,0.5829
742,0.5401
743,0.5275
744,0.5039
745,0.5642
746,0.5455
747,0.5392
748,0.5643
749,0.4663
750,0.5843
751,0.6159
752,0.5747
753,0.5641
754,0.5072
755,0.546
756,0.535
757,0.5406
758,0.6349
759,0.5255
760,0.5314
761,0.5629
762,0.5731
763,0.5456
764,0.5151
765,0.4659
766,0.522
767,0.5151
768,0.5823
769,0.5867
770,0.6088
771,0.5033
772,0.5239
773,0.613
774,0.5844
775,0.5563
776,0.5475
777,0.5395
778,0.5489
779,0.5347
780,0.5267
781,0.5425
782,0.5526
783,0.5891
784,0.6077
785,0.5665
786,0.623
787,0.555
788,0.5801
789,0.4579
790,0.5766
791,0.5975
792,0.6017
793,0.5355
794,0.512
795,0.5359
796,0.5437
797,0.5282
798,0.4395
799,0.5342
800,0.5397
801,0.5616
802,0.5496
803,0.5823
804,0.5493
805,0.5541
806,0.5741
807,0.4334
808,0.4838
809,0.5924
810,0.4693
811,0.6053
812,0.5976
813,0.5989
814,0.489
815,0.5462
816,0.6009
817,0.5156
818,0.6038
819,0.5743
820,0.465
821,0.5211
822,0.5205
823,0.5779
824,0.4887
825,0.5076
826,0.4857
827,0.5674
828,0.4277
829,0.5344
830,0.5545
831,0.5914
832,0.5562
833,0.5884
834,0.5448
835,0.5993
836,0.4988
837,0.6091
838,0.5568
839,0.5346
840,0.5313
841,0.546
842,0.5307
843,0.5902
844,0.5369
845,0.5809
846,0.5789
847,0.6031
848,0.5967
849,0.5538
850,0.5324
851,0.5796
852,0.5772
853,0.5638
854,0.3509
855,0.5758
856,0.6131
857,0.612
858,0.6146
859,0.6085
860,0.5268
861,0.6363
862,0.5562
863,0.609
864,0.5866
865,0.5234
866,0.5691
867,0.5295
868,0.6006
869,0.4404
870,0.582
871,0.6074
872,0.5015
873,0.5143
874,0.5811
875,0.5382
876,0.5983
877,0.5826
878,0.5668
879,0.5058
880,0.527
881,0.3755
882,0.5421
883,0.6077
884,0.6167
885,0.5051
886,0.5214
887,0.5192
888,0.5537
889,0.576
890,0.5403
891,0.5265
892,0.6227
893,0.6077
894,0.5353
895,0.5627
896,0.5164
897,0.5814
898,0.52
899,0.6077
900,0.5721
901,0.5199
902,0.5953
903,0.5835
904,0.5112
905,0.4893
906,0.4269
907,0.4811
908,0.3734
909,0.5049
910,0.5958
911,0.5316
912,0.3684
913,0.5556
914,0.5321
915,0.546
916,0.5477
917,0.546
918,0.5878
919,0.4965
920,0.5866
921,0.5566
922,0.5332
923,0.5871
924,0.5337
925,0.5314
926,0.4315
927,0.54
928,0.5561
929,0.5792
930,0.5216
931,0.5249
932,0.5706
933,0.5657
934,0.5629
935,0.5875
936,0.5672
937,0.5559
938,0.5467
939,0.4858
940,0.6488
941,0.5075
942,0.5848
943,0.5615
944,0.5319
945,0.517
946,0.5645
947,0.6039
948,0.6144
949,0.5499
950,0.5072
951,0.5715
952,0.5709
953,0.5732
954,0.5797
955,0.5312
956,0.5335
957,0.4897
958,0.4944
959,0.5353
960,0.4701
961,0.5399
962,0.5844
963,0.5681
964,0.5984
965,0.5692
966,0.5572
967,0.4638
968,0.5763
969,0.5533
970,0.5333
971,0.5407
972,0.4698
973,0.5539
974,0.5069
975,0.5591
976,0.6024
977,0.4876
978,0.5837
979,0.6016
980,0.5532
981,0.4813
982,0.5402
983,0.5457
984,0.5692
985,0.5274
986,0.6033
987,0.6191
988,0.5826
989,0.5704
990,0.5771
991,0.5831
992,0.5186
993,0.5928
994,0.4722
995,0.5385
996,0.5602
997,0.6009
998,0.5638
999,0.6111
1000,0.5904
1001,0.5016
1002,0.5246
1003,0.5441
1004,0.5512
1005,0.6006
1006,0.5644
1007,0.4861
1008,0.513
1009,0.5188
1010,0.5978
1011,0.5751
1012,0.5779
1013,0.5772
1014,0.5956
1015,0.5935
1016,0.5516
1017,0.5632
1018,0.5314
1019,0.6131
1020,0.5682
1021,0.5624
1022,0.5131
1023,0.4827
1024,0.5388
1025,0.5303
1026,0.5016
1027,0.5287
1028,0.563
1029,0.5726
1030,0.5844
1031,0.5618
1032,0.5808
1033,0.6056
1034,0.6082
1035,0.5215
1036,0.5414
1037,0.6024
1038,0.5614
1039,0.5195
1040,0.4957
1041,0.5645
1042,0.5597
1043,0.5921
1044,0.5713
1045,0.5534
1046,0.5336
1047,0.5654
1048,0.5584
1049,0.5896
1050,0.5698
1051,0.5805
1052,0.6017
1053,0.5199
1054,0.5991
1055,0.4966
1056,0.5455
1057,0.5846
1058,0.5343
1059,0.4802
1060,0.3423
1061,0.593
1062,0.5423
1063,0.5891
1064,0.5394
1065,0.5706
1066,0.5303
1067,0.6053
1068,0.5447
1069,0.4754
1070,0.5703
1071,0.5775
1072,0.5996
1073,0.5399
1074,0.5821
1075,0.5727
1076,0.5462
1077,0.5761
1078,0.5405
1079,0.4528
1080,0.5831
1081,0.5929
1082,0.6389
1083,0.5691
1084,0.4948
1085,0.4941
1086,0.5384
1087,0.527
1088,0.4512
1089,0.5289
1090,0.499
1091,0.5666
1092,0.4861
1093,0.5863
1094,0.546
1095,0.5837
1096,0.6207
1097,0.538
1098,0.5408
1099,0.541
1100,0.5885
1101,0.5093
1102,0.5163
1103,0.5249
1104,0.5304
1105,0.5899
1106,0.5956
1107,0.5819
1108,0.4875
1109,0.5537
1110,0.482
1111,0.5471
1112,0.6362
1113,0.5749
1114,0.5854
1115,0.5741
1116,0.5595
1117,0.5572
1118,0.6057
1119,0.571
1120,0.5945
1121,0.5416
1122,0.5569
1123,0.4918
1124,0.5763
1125,0.5148
1126,0.5353
1127,0.5725
1128,0.4905
1129,0.5739
1130,0.5837
1131,0.5603
1132,0.6139
1133,0.5504
1134,0.5373
1135,0.5537
1136,0.5718
1137,0.5284
1138,0.5064
1139,0.543
1140,0.4735
1141,0.5499
1142,0.539
1143,0.5172
1144,0.5655
1145,0.56
1146,0.6014
1147,0.5812
1148,0.5813
1149,0.5654
1150,0.5593
1151,0.5826
1152,0.5609
1153,0.5565
1154,0.5482
1155,0.5636
1156,0.5508
1157,0.4687
1158,0.5032
1159,0.4749
1160,0.5351
1161,0.5564
1162,0.5882
1163,0.586
1164,0.573
1165,0.5442
1166,0.5658
1167,0.5739
1168,0.5565
1169,0.5174
1170,0.3766
1171,0.5606
1172,0.5839
1173,0.5389
1174,0.6367
1175,0.6021
1176,0.6215
1177,0.5391
1178,0.5985
1179,0.5694
1180,0.5974
1181,0.5782
1182,0.5547
1183,0.5184
1184,0.5705
1185,0.4633
1186,0.5266
1187,0.3992
1188,0.6071
1189,0.5436
1190,0.5884
1191,0.4652
1192,0.5311
1193,0.6035
1194,0.5444
1195,0.6227
1196,0.5035
1197,0.4929
1198,0.5202
1199,0.5805
1200,0.5807
1201,0.58
1202,0.5361
1203,0.564
1204,0.5698
1205,0.6199
1206,0.5292
1207,0.5841
1208,0.5243
1209,0.5878
1210,0.5122
1211,0.5361
1212,0.564
1213,0.5758
1214,0.4957
1215,0.5547
1216,0.589
1217,0.5181
1218,0.5444
1219,0.5331
1220,0.5671
1221,0.6098
1222,0.5285
1223,0.5762
1224,0.5679
1225,0.5369
1226,0.5964
1227,0.5196
1228,0.5489
1229,0.5166
1230,0.5649
1231,0.532
1232,0.5556
1233,0.527
1234,0.603
1235,0.5973
1236,0.5676
1237,0.5763
1238,0.5747
1239,0.5454
1240,0.5905
1241,0.5768
1242,0.3701
1243,0.5499
1244,0.5665
1245,0.6209
1246,0.5844
1247,0.5505
1248,0.4514
1249,0.6001
1250,0.5924
1251,0.5003
1252,0.4838
1253,0.5667
1254,0.5828
1255,0.5591
1256,0.6291
1257,0.5841
1258,0.4643
1259,0.5853
1260,0.5113
1261,0.5807
1262,0.6198
1263,0.5403
1264,0.5349
1265,0.5489
1266,0.592
1267,0.5168
1268,0.5878
1269,0.5515
1270,0.5258
1271,0.5429
1272,0.4677
1273,0.5638
1274,0.5854
1275,0.5826
1276,0.557
1277,0.5388
1278,0.578
1279,0.4948
1280,0.5222
1281,0.6038
1282,0.5847
1283,0.5856
1284,0.54
1285,0.5067
1286,0.5772
1287,0.5932
1288,0.5438
1289,0.6259
1290,0.5915
1291,0.5775
1292,0.5557
1293,0.5626
1294,0.6209
1295,0.5337
1296,0.5948
1297,0.5259
1298,0.4618
1299,0.6072
1300,0.5995
1301,0.5337
1302,0.5954
1303,0.5633
1304,0.553
1305,0.5774
1306,0.5962
1307,0.6239
1308,0.5912
1309,0.5544
1310,0.5537
1311,0.5284
1312,0.4928
1313,0.537
1314,0.5477
1315,0.5618
1316,0.5554
1317,0.5677
1318,0.5091
1319,0.5823
1320,0.5847
1321,0.522
1322,0.5574
1323,0.5545
1324,0.554
1325,0.5872
1326,0.6181
1327,0.6157
1328,0.4953
1329,0.4593
1330,0.5451
1331,0.5655
1332,0.6148
1333,0.5567
1334,0.5301
1335,0.5786
1336,0.5173
1337,0.5223
1338,0.5383
1339,0.4521
1340,0.5487
1341,0.5704
1342,0.5448
1343,0.5782
1344,0.5741
1345,0.6003
1346,0.5604
1347,0.6157
1348,0.5634
1349,0.5929
1350,0.529
1351,0.5447
1352,0.5602
1353,0.5333
1354,0.5811
1355,0.6309
1356,0.5167
1357,0.5789
1358,0.5836
1359,0.5394
1360,0.5849
1361,0.5361
1362,0.5785
1363,0.5984
1364,0.5066
1365,0.5719
1366,0.5633
1367,0.5584
1368,0.5448
1369,0.5824
1370,0.5778
1371,0.5466
1372,0.5489
1373,0.5676
1374,0.4977
1375,0.4957
1376,0.4626
1377,0.5944
1378,0.5455
1379,0.5752
1380,0.4983
1381,0.5153
1382,0.5537
1383,0.5177
1384,0.5164
1385,0.6249
1386,0.5935
1387,0.5737
1388,0.519
1389,0.5913
1390,0.6038
1391,0.4782
1392,0.5872
1393,0.5923
1394,0.5261
1395,0.5669
1396,0.5213
1397,0.5071
1398,0.5962
1399,0.5308
1400,0.6296
1401,0.5248
1402,0.4781
1403,0.5517
1404,0.5111
1405,0.5441
1406,0.5917
1407,0.6257
1408,0.481
1409,0.5326
1410,0.5709
1411,0.386
1412,0.5563
1413,0.5536
1414,0.5883
1415,0.6203
1416,0.5576
1417,0.5352
1418,0.5673
1419,0.5489
1420,0.4262
1421,0.4942
1422,0.5707
1423,0.5271
1424,0.5539
1425,0.4538
1426,0.5784
1427,0.6089
1428,0.5594
1429,0.5002
1430,0.5274
1431,0.6566
1432,0.5533
1433,0.5459
1434,0.572
1435,0.5664
1436,0.5659
1437,0.538
1438,0.5545
1439,0.599
1440,0.484
1441,0.544
1442,0.5719
1443,0.5877
1444,0.5043
1445,0.521
1446,0.6011
1447,0.5588
1448,0.5524
1449,0.542
1450,0.6318
1451,0.5706
1452,0.5477
1453,0.5213
1454,0.5671
1455,0.5412
1456,0.4975
1457,0.5516
1458,0.5485
1459,0.5523
1460,0.5307
1461,0.4948
1462,0.5491
1463,0.5647
1464,0.6154
1465,0.5386
1466,0.6054
1467,0.4689
1468,0.5481
1469,0.5135
1470,0.5547
1471,0.5905
1472,0.5715
1473,0.5899
1474,0.61
1475,0.5554
1476,0.5902
1477,0.5384
1478,0.5787
1479,0.6126
1480,0.575
1481,0.5065
1482,0.4817
1483,0.4507
1484,0.5636
1485,0.5725
1486,0.5384
1487,0.5276
1488,0.5597
1489,0.6128
1490,0.6014
1491,0.545
1492,0.497
1493,0.5147
1494,0.4698
1495,0.5621
1496,0.5179
1497,0.5401
1498,0.5344
1499,0.5215
1500,0.5569
1501,0.6128
1502,0.5954
1503,0.5998
1504,0.5985
1505,0.3928
1506,0.5843
1507,0.6153
1508,0.4558
1509,0.593
1510,0.5762
1511,0.5605
1512,0.6018
1513,0.5527
1514,0.5296
1515,0.3668
1516,0.5954
1517,0.5887
1518,0.5458
1519,0.5551
1520,0.4669
1521,0.5497
1522,0.3821
1523,0.526
1524,0.5243
1525,0.5792
1526,0.6181
1527,0.5537
1528,0.5352
1529,0.5671
1530,0.5301
1531,0.6167
1532,0.5946
1533,0.5748
1534,0.5857
1535,0.5985
1536,0.4981
1537,0.6298
1538,0.6094
1539,0.6121
1540,0.5773
1541,0.5604
1542,0.5485
1543,0.56
1544,0.5645
1545,0.5824
1546,0.5527
1547,0.5439
1548,0.5524
1549,0.5915
1550,0.5789
1551,0.5949
1552,0.5964
1553,0.5751
1554,0.6251
1555,0.5874
1556,0.5263
1557,0.4457
1558,0.535
1559,0.6165
1560,0.5329
1561,0.5557
1562,0.5236
1563,0.5792
1564,0.54
1565,0.5321
1566,0.5106
1567,0.4918
1568,0.527
1569,0.5528
1570,0.5773
1571,0.5469
1572,0.6246
1573,0.5158
1574,0.5406
1575,0.6137
1576,0.5471
1577,0.6042
1578,0.5651
1579,0.4844
1580,0.5397
1581,0.5447
1582,0.5772
1583,0.6063
1584,0.597
1585,0.6035
1586,0.5352
1587,0.5323
1588,0.5862
1589,0.6103
1590,0.5735
1591,0.5782
1592,0.5804
1593,0.5864
1594,0.6231
1595,0.5798
1596,0.5855
1597,0.5817
1598,0.5745
1599,0.5618
1600,0.5909
1601,0.5598
1602,0.5429
1603,0.5581
1604,0.5687
1605,0.51
1606,0.5538
1607,0.5854
1608,0.6149
1609,0.5782
1610,0.5649
1611,0.4824
1612,0.5966
1613,0.5713
1614,0.5861
1615,0.5124
1616,0.5816
1617,0.5335
1618,0.5701
1619,0.5352
1620,0.5422
1621,0.5778
1622,0.5658
1623,0.5599
1624,0.6255
1625,0.587
1626,0.5654
1627,0.59
1628,0.4724
1629,0.5751
1630,0.564
1631,0.6148
1632,0.4913
1633,0.4805
1634,0.5574
1635,0.5798
1636,0.5439
1637,0.5181
1638,0.4917
1639,0.5661
1640,0.5577
1641,0.5846
1642,0.569
1643,0.5925
1644,0.5092
1645,0.5533
1646,0.6146
1647,0.4591
1648,0.4904
1649,0.6045
