,atds
1251,0.5586
1252,0.5446
1253,0.5553
1254,0.5982
1255,0.5968
1256,0.5363
1257,0.4781
1258,0.562
1259,0.5254
1260,0.5145
1261,0.5197
1262,0.5268
1263,0.4867
1264,0.4584
1265,0.5612
1266,0.5312
1267,0.5248
1268,0.4909
1269,0.528
1270,0.5511
1271,0.5756
1272,0.5874
1273,0.5519
1274,0.5199
1275,0.5696
1276,0.5611
1277,0.548
1278,0.5624
1279,0.5787
1280,0.5614
1281,0.564
1282,0.4987
1283,0.5558
1284,0.5133
1285,0.4842
1286,0.5443
1287,0.5887
1288,0.5468
1289,0.5715
1290,0.5493
1291,0.5604
1292,0.5982
1293,0.573
1294,0.5453
1295,0.6053
1296,0.6092
1297,0.5667
1298,0.5755
1299,0.5309
1300,0.5473
1301,0.546
1302,0.5875
1303,0.5552
1304,0.573
1305,0.6127
1306,0.5275
1307,0.5822
1308,0.5269
1309,0.5665
1310,0.5669
1311,0.5844
1312,0.5685
1313,0.4806
1314,0.5361
1315,0.5729
1316,0.5935
1317,0.5539
1318,0.5365
1319,0.5718
1320,0.5684
1321,0.4741
1322,0.5364
1323,0.5433
1324,0.557
1325,0.6109
1326,0.5888
1327,0.4868
1328,0.5552
1329,0.5592
1330,0.4971
1331,0.5933
1332,0.5052
1333,0.5222
1334,0.5458
1335,0.4981
1336,0.5101
1337,0.5915
1338,0.4979
1339,0.5987
1340,0.5741
1341,0.5727
1342,0.5622
1343,0.5578
1344,0.6113
1345,0.562
1346,0.5848
1347,0.5527
1348,0.5968
1349,0.5506
1350,0.5482
1351,0.5675
1352,0.5603
1353,0.5524
1354,0.5439
1355,0.4831
1356,0.5826
1357,0.5591
1358,0.6036
1359,0.5627
1360,0.5583
1361,0.5649
1362,0.5327
1363,0.4999
1364,0.5935
1365,0.4787
1366,0.4587
1367,0.5615
1368,0.6179
1369,0.5864
1370,0.5954
1371,0.5326
1372,0.572
1373,0.5122
1374,0.4864
1375,0.4901
1376,0.5978
1377,0.5093
1378,0.5401
1379,0.6033
1380,0.5976
1381,0.4865
1382,0.5633
1383,0.5191
1384,0.5509
1385,0.6092
1386,0.54
1387,0.5286
1388,0.5607
1389,0.5164
1390,0.5239
1391,0.4937
1392,0.5927
1393,0.566
1394,0.5406
1395,0.4798
1396,0.5183
1397,0.4857
1398,0.4984
1399,0.4988
1400,0.549
1401,0.5265
1402,0.5767
1403,0.5689
1404,0.6128
1405,0.5359
1406,0.5702
1407,0.5022
1408,0.5793
1409,0.5602
1410,0.5104
1411,0.5774
1412,0.5986
1413,0.533
1414,0.5155
1415,0.4899
1416,0.5
1417,0.5143
1418,0.5939
1419,0.548
1420,0.5678
1421,0.5713
1422,0.551
1423,0.5151
1424,0.4653
1425,0.5399
1426,0.5401
1427,0.5216
1428,0.522
1429,0.5191
1430,0.4782
1431,0.6237
1432,0.5335
1433,0.5272
1434,0.5526
1435,0.5466
1436,0.5536
1437,0.6132
1438,0.5188
1439,0.5867
1440,0.5631
1441,0.585
1442,0.5203
1443,0.6091
1444,0.5291
1445,0.5394
1446,0.5083
1447,0.5451
1448,0.5415
1449,0.5243
1450,0.5229
1451,0.504
1452,0.547
1453,0.5675
1454,0.5154
1455,0.5954
1456,0.4847
1457,0.4892
1458,0.5781
1459,0.6123
1460,0.5436
1461,0.5201
1462,0.455
1463,0.5602
1464,0.5298
1465,0.5589
1466,0.5447
1467,0.5438
1468,0.5512
1469,0.515
1470,0.554
1471,0.5573
1472,0.4912
1473,0.5437
1474,0.6084
1475,0.5975
1476,0.5284
1477,0.5893
1478,0.5348
1479,0.5051
1480,0.4827
1481,0.5765
1482,0.5751
1483,0.5736
1484,0.5981
1485,0.5707
1486,0.4903
1487,0.5428
1488,0.5948
1489,0.5786
1490,0.5635
1491,0.5417
1492,0.5827
1493,0.5247
1494,0.534
1495,0.5418
1496,0.5275
1497,0.5456
1498,0.5084
1499,0.5803
1500,0.5771
1501,0.5552
1502,0.4867
1503,0.5572
1504,0.5602
1505,0.523
1506,0.6024
1507,0.4778
1508,0.5197
1509,0.5935
1510,0.6243
1511,0.4365
1512,0.4834
1513,0.6132
1514,0.5763
1515,0.5327
1516,0.5535
1517,0.4248
1518,0.5395
1519,0.5956
1520,0.5383
1521,0.5756
1522,0.5156
1523,0.5207
1524,0.5883
1525,0.5252
1526,0.5482
1527,0.5195
1528,0.5054
1529,0.4438
1530,0.5131
1531,0.5543
1532,0.5243
1533,0.4961
1534,0.603
1535,0.5568
1536,0.4918
1537,0.4747
1538,0.5738
1539,0.5314
1540,0.5313
1541,0.5581
1542,0.5286
1543,0.5632
1544,0.484
1545,0.5492
1546,0.5971
1547,0.4928
1548,0.5855
1549,0.6
1550,0.6167
1551,0.5968
1552,0.4925
1553,0.5446
1554,0.5311
1555,0.5942
1556,0.5767
1557,0.6052
1558,0.556
1559,0.54
1560,0.5286
1561,0.4868
1562,0.5316
1563,0.6018
1564,0.5895
1565,0.5373
1566,0.5766
1567,0.514
1568,0.5217
1569,0.4634
1570,0.5999
1571,0.4831
1572,0.6036
1573,0.5867
1574,0.5852
1575,0.5376
1576,0.5847
1577,0.5587
1578,0.5795
1579,0.5665
1580,0.5638
1581,0.5728
1582,0.3964
1583,0.4419
